 x ,            1  ,            2  ,            3  ,            4  ,            5  ,            6  ,           34  ,            7  ,            8  ,            9  ,           10  ,           11  ,           12  ,           13  ,           14  ,           15  ,           16  ,           17  ,           18  ,           19  ,           20  ,           21  ,           22  ,           23  ,           24  ,           25  ,           26  ,           27  ,           28  ,           29  ,           30  ,           31  ,           32  ,           33  ,           35  , 
   9.9100000000000001       ,    1.9959807176199412E-012  ,    1.9959807176199412E-012  ,    1.9959807176199412E-012  ,    1.9959807176199412E-012  ,    1.9959807176199412E-012  ,    1.9959807176199412E-012  ,    8.8469690794394320E-013  ,    1.9571915664373543E-010  ,    1.9571915664373543E-010  ,    1.9571915664373543E-010  ,    1.9571915664373543E-010  ,    1.9571915664373543E-010  ,    1.9571915664373543E-010  ,    1.9571915664373543E-010  ,    1.9571915664373543E-010  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    1.5251606520419919E-007  ,    8.2096071010696939E-013  , 
   10.900000000000000       ,    2.0244520546725776E-012  ,    2.0244520546725776E-012  ,    2.0244520546725776E-012  ,    2.0244520546725776E-012  ,    2.0244520546725776E-012  ,    2.0244520546725776E-012  ,    8.1657226342823258E-013  ,    2.0123352313134497E-010  ,    2.0123352313134497E-010  ,    2.0123352313134497E-010  ,    2.0123352313134497E-010  ,    2.0123352313134497E-010  ,    2.0123352313134497E-010  ,    2.0123352313134497E-010  ,    2.0123352313134497E-010  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    1.5531384204399690E-007  ,    8.2365520810823369E-013  , 
   11.890000000000001       ,    2.0488038791087597E-012  ,    2.0488038791087597E-012  ,    2.0488038791087597E-012  ,    2.0488038791087597E-012  ,    2.0488038791087597E-012  ,    2.0488038791087597E-012  ,    7.5436703724685068E-013  ,    2.0598227028628093E-010  ,    2.0598227028628093E-010  ,    2.0598227028628093E-010  ,    2.0598227028628093E-010  ,    2.0598227028628093E-010  ,    2.0598227028628093E-010  ,    2.0598227028628093E-010  ,    2.0598227028628093E-010  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    1.5770034667809363E-007  ,    8.2722811259659052E-013  , 
   12.880000000000001       ,    2.0698692841240517E-012  ,    2.0698692841240517E-012  ,    2.0698692841240517E-012  ,    2.0698692841240517E-012  ,    2.0698692841240517E-012  ,    2.0698692841240517E-012  ,    6.9723298005440560E-013  ,    2.1011313632629089E-010  ,    2.1011313632629089E-010  ,    2.1011313632629089E-010  ,    2.1011313632629089E-010  ,    2.1011313632629089E-010  ,    2.1011313632629089E-010  ,    2.1011313632629089E-010  ,    2.1011313632629089E-010  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    1.5975977908661014E-007  ,    8.3131390648419748E-013  , 
   13.869999999999999       ,    2.0882710282914923E-012  ,    2.0882710282914923E-012  ,    2.0882710282914923E-012  ,    2.0882710282914923E-012  ,    2.0882710282914923E-012  ,    2.0882710282914923E-012  ,    6.4456191364509810E-013  ,    2.1373845895238004E-010  ,    2.1373845895238004E-010  ,    2.1373845895238004E-010  ,    2.1373845895238004E-010  ,    2.1373845895238004E-010  ,    2.1373845895238004E-010  ,    2.1373845895238004E-010  ,    2.1373845895238004E-010  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    1.6155489210213835E-007  ,    8.3567481299674444E-013  , 
   14.859999999999999       ,    2.1044839528886126E-012  ,    2.1044839528886126E-012  ,    2.1044839528886126E-012  ,    2.1044839528886126E-012  ,    2.1044839528886126E-012  ,    2.1044839528886126E-012  ,    5.9589390442462336E-013  ,    2.1694509000297646E-010  ,    2.1694509000297646E-010  ,    2.1694509000297646E-010  ,    2.1694509000297646E-010  ,    2.1694509000297646E-010  ,    2.1694509000297646E-010  ,    2.1694509000297646E-010  ,    2.1694509000297646E-010  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    1.6313339108075247E-007  ,    8.4015481487587856E-013  , 
   15.850000000000000       ,    2.1188764214778592E-012  ,    2.1188764214778592E-012  ,    2.1188764214778592E-012  ,    2.1188764214778592E-012  ,    2.1188764214778592E-012  ,    2.1188764214778592E-012  ,    5.5086346472600313E-013  ,    2.1980118405584135E-010  ,    2.1980118405584135E-010  ,    2.1980118405584135E-010  ,    2.1980118405584135E-010  ,    2.1980118405584135E-010  ,    2.1980118405584135E-010  ,    2.1980118405584135E-010  ,    2.1980118405584135E-010  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    1.6453217779936997E-007  ,    8.4465125769920848E-013  , 
   16.840000000000000       ,    2.1317385703709349E-012  ,    2.1317385703709349E-012  ,    2.1317385703709349E-012  ,    2.1317385703709349E-012  ,    2.1317385703709349E-012  ,    2.1317385703709349E-012  ,    5.0916739217390191E-013  ,    2.2236094265736843E-010  ,    2.2236094265736843E-010  ,    2.2236094265736843E-010  ,    2.2236094265736843E-010  ,    2.2236094265736843E-010  ,    2.2236094265736843E-010  ,    2.2236094265736843E-010  ,    2.2236094265736843E-010  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    1.6578023829582251E-007  ,    8.4909687705882044E-013  , 
   17.829999999999998       ,    2.1433020200919658E-012  ,    2.1433020200919658E-012  ,    2.1433020200919658E-012  ,    2.1433020200919658E-012  ,    2.1433020200919658E-012  ,    2.1433020200919658E-012  ,    4.7054519941294956E-013  ,    2.2466799262412350E-010  ,    2.2466799262412350E-010  ,    2.2466799262412350E-010  ,    2.2466799262412350E-010  ,    2.2466799262412350E-010  ,    2.2466799262412350E-010  ,    2.2466799262412350E-010  ,    2.2466799262412350E-010  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    1.6690065336878915E-007  ,    8.5344817998647295E-013  , 
   18.820000000000000       ,    2.1537539141405314E-012  ,    2.1537539141405314E-012  ,    2.1537539141405314E-012  ,    2.1537539141405314E-012  ,    2.1537539141405314E-012  ,    2.1537539141405314E-012  ,    4.3476700670362881E-013  ,    2.2675783329705473E-010  ,    2.2675783329705473E-010  ,    2.2675783329705473E-010  ,    2.2675783329705473E-010  ,    2.2675783329705473E-010  ,    2.2675783329705473E-010  ,    2.2675783329705473E-010  ,    2.2675783329705473E-010  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    1.6791202705979718E-007  ,    8.5767779579927340E-013  , 
   19.809999999999999       ,    2.1632471021668812E-012  ,    2.1632471021668812E-012  ,    2.1632471021668812E-012  ,    2.1632471021668812E-012  ,    2.1632471021668812E-012  ,    2.1632471021668812E-012  ,    4.0162592585270805E-013  ,    2.2865963733992016E-010  ,    2.2865963733992016E-010  ,    2.2865963733992016E-010  ,    2.2865963733992016E-010  ,    2.2865963733992016E-010  ,    2.2865963733992016E-010  ,    2.2865963733992016E-010  ,    2.2865963733992016E-010  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    1.6882952027998112E-007  ,    8.6176936056997307E-013  , 
   20.800000000000001       ,    2.1719076486278209E-012  ,    2.1719076486278209E-012  ,    2.1719076486278209E-012  ,    2.1719076486278209E-012  ,    2.1719076486278209E-012  ,    2.1719076486278209E-012  ,    3.7093318055706032E-013  ,    2.3039759497637051E-010  ,    2.3039759497637051E-010  ,    2.3039759497637051E-010  ,    2.3039759497637051E-010  ,    2.3039759497637051E-010  ,    2.3039759497637051E-010  ,    2.3039759497637051E-010  ,    2.3039759497637051E-010  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    1.6966561110495506E-007  ,    8.6571404980388879E-013  , 
   21.789999999999999       ,    2.1798404519027456E-012  ,    2.1798404519027456E-012  ,    2.1798404519027456E-012  ,    2.1798404519027456E-012  ,    2.1798404519027456E-012  ,    2.1798404519027456E-012  ,    3.4251491028925958E-013  ,    2.3199193068560002E-010  ,    2.3199193068560002E-010  ,    2.3199193068560002E-010  ,    2.3199193068560002E-010  ,    2.3199193068560002E-010  ,    2.3199193068560002E-010  ,    2.3199193068560002E-010  ,    2.3199193068560002E-010  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    1.7043066238528227E-007  ,    8.6950820150105601E-013  , 
   22.780000000000001       ,    2.1871335061746757E-012  ,    2.1871335061746757E-012  ,    2.1871335061746757E-012  ,    2.1871335061746757E-012  ,    2.1871335061746757E-012  ,    2.1871335061746757E-012  ,    3.1621001788159741E-013  ,    2.3345968149928141E-010  ,    2.3345968149928141E-010  ,    2.3345968149928141E-010  ,    2.3345968149928141E-010  ,    2.3345968149928141E-010  ,    2.3345968149928141E-010  ,    2.3345968149928141E-010  ,    2.3345968149928141E-010  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    1.7113335126347103E-007  ,    8.7315167137403352E-013  , 
   23.770000000000000       ,    2.1938611736598078E-012  ,    2.1938611736598078E-012  ,    2.1938611736598078E-012  ,    2.1938611736598078E-012  ,    2.1938611736598078E-012  ,    2.1938611736598078E-012  ,    2.9186866801960572E-013  ,    2.3481529945549319E-010  ,    2.3481529945549319E-010  ,    2.3481529945549319E-010  ,    2.3481529945549319E-010  ,    2.3481529945549319E-010  ,    2.3481529945549319E-010  ,    2.3481529945549319E-010  ,    2.3481529945549319E-010  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    1.7178099822194578E-007  ,    8.7664668618155671E-013  , 
   24.760000000000002       ,    2.2000867252483342E-012  ,    2.2000867252483342E-012  ,    2.2000867252483342E-012  ,    2.2000867252483342E-012  ,    2.2000867252483342E-012  ,    2.2000867252483342E-012  ,    2.6935119372317983E-013  ,    2.3607112274427479E-010  ,    2.3607112274427479E-010  ,    2.3607112274427479E-010  ,    2.3607112274427479E-010  ,    2.3607112274427479E-010  ,    2.3607112274427479E-010  ,    2.3607112274427479E-010  ,    2.3607112274427479E-010  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    1.7237982202300918E-007  ,    8.7999703988988291E-013  , 
