#          x                     xmxm -> b2b2                       xmxm ->  SM SM         xmb2 ->  SM SM         xmSM -> b2SM               b2 -> 552                       b2b2 -> xmxm                       b2b2 ->  SM SM         b2xm ->  SM SM         b2SM -> xmSM              
9.009009196092053751e-01 , 0.000000000000000000e+00 , -2.098670166177607141e+06 , -1.955778771801841557e+08 , -1.712163802286659622e+10 , 1.123575102834751364e+06 , 0.000000000000000000e+00 , -1.935386305968902349e+09 , -1.955778771801841557e+08 , 5.104468132125877380e+10
9.009010037974173324e-01 , 0.000000000000000000e+00 , -2.098759553070556838e+06 , -1.955887783494153023e+08 , -1.712094034803576660e+10 , 1.123575490630996879e+06 , 0.000000000000000000e+00 , -1.938323159240476608e+09 , -1.955887783494153023e+08 , 5.104468132125871277e+10
9.009010879856292897e-01 , 0.000000000000000000e+00 , -2.098670166177604813e+06 , -1.955778771801839173e+08 , -1.712163802286657333e+10 , 1.123575878427338786e+06 , 0.000000000000000000e+00 , -1.935386305968899727e+09 , -1.955778771801839173e+08 , 5.104468132125871277e+10
9.009019298677488630e-01 , 0.000000000000000000e+00 , -2.098760497865435667e+06 , -1.955780901898115277e+08 , -1.712235434613759995e+10 , 1.123641184407383436e+06 , 0.000000000000000000e+00 , -1.935387655712914944e+09 , -1.955780901898115277e+08 , 5.104752761788753510e+10
9.009027717498684362e-01 , 0.000000000000000000e+00 , -2.098716749175484758e+06 , -1.956001055858184397e+08 , -1.712097764191400337e+10 , 1.123583634374142624e+06 , 0.000000000000000000e+00 , -1.938325862827547789e+09 , -1.956001055858184397e+08 , 5.104479250990204620e+10
9.009111905710641688e-01 , 0.000000000000000000e+00 , -2.098769945918001700e+06 , -1.955911216093208492e+08 , -1.712254083258839226e+10 , 1.123683845021992223e+06 , 0.000000000000000000e+00 , -1.935401153301343203e+09 , -1.955911216093208492e+08 , 5.104808359705107880e+10
9.009196093922599013e-01 , 0.000000000000000000e+00 , -2.098824088028293569e+06 , -1.956041533088430762e+08 , -1.712202963197616959e+10 , 1.123661195933076087e+06 , 0.000000000000000000e+00 , -1.939819995585401773e+09 , -1.956041533088430762e+08 , 5.104584882416789246e+10
9.009615861800688297e-01 , 0.000000000000000000e+00 , -2.098956942883946002e+06 , -1.956248556603078842e+08 , -1.712358522555604362e+10 , 1.123916019001182867e+06 , 0.000000000000000000e+00 , -1.938413735287319183e+09 , -1.956248556603078842e+08 , 5.105119728561179352e+10
9.010035629678777580e-01 , 0.000000000000000000e+00 , -2.099090750545263756e+06 , -1.956457731100820899e+08 , -1.712585738276326180e+10 , 1.124170886846918846e+06 , 0.000000000000000000e+00 , -1.939945824337966204e+09 , -1.956457731100820899e+08 , 5.105660187465585327e+10
9.010692441253695950e-01 , 0.000000000000000000e+00 , -2.099472629053554498e+06 , -1.956831377205882668e+08 , -1.713001050565331650e+10 , 1.124719467056007823e+06 , 0.000000000000000000e+00 , -1.938575991346500158e+09 , -1.956831377205882668e+08 , 5.107182698744316864e+10
9.011349252828614320e-01 , 0.000000000000000000e+00 , -2.099675743481168058e+06 , -1.957096038117082119e+08 , -1.713276852624002457e+10 , 1.125083777416077442e+06 , 0.000000000000000000e+00 , -1.940143409113762140e+09 , -1.957096038117082119e+08 , 5.107867999888227081e+10
9.012006064403532690e-01 , 0.000000000000000000e+00 , -2.099923576942213811e+06 , -1.957469790313793123e+08 , -1.713622489549176407e+10 , 1.125509682034162572e+06 , 0.000000000000000000e+00 , -1.938773455347910643e+09 , -1.957469790313793123e+08 , 5.108832575856299591e+10
9.018574180152716391e-01 , 0.000000000000000000e+00 , -2.102625739107137546e+06 , -1.960771781595764160e+08 , -1.717079913862849236e+10 , 1.129898897281326354e+06 , 0.000000000000000000e+00 , -1.939760285410995722e+09 , -1.960771781595764160e+08 , 5.119039691135358429e+10
9.025142295901900091e-01 , 0.000000000000000000e+00 , -2.105374010771942325e+06 , -1.964295126575220227e+08 , -1.720470877411719894e+10 , 1.134239379629720468e+06 , 0.000000000000000000e+00 , -1.945157987482819557e+09 , -1.964295126575220227e+08 , 5.128977296337262726e+10
9.031710411651083792e-01 , 0.000000000000000000e+00 , -2.107989457361763809e+06 , -1.967712407478274405e+08 , -1.723865169541146851e+10 , 1.138592658697577426e+06 , 0.000000000000000000e+00 , -1.949089245274211645e+09 , -1.967712407478274405e+08 , 5.138924552323950958e+10
9.038278527400267492e-01 , 0.000000000000000000e+00 , -2.110694784439238254e+06 , -1.971021207143746912e+08 , -1.727190885373736954e+10 , 1.143020928876848659e+06 , 0.000000000000000000e+00 , -1.948606931403355598e+09 , -1.971021207143746912e+08 , 5.149155882845923615e+10
9.096997785973108819e-01 , 0.000000000000000000e+00 , -2.139690764766710345e+06 , -2.013075217373087704e+08 , -1.755641325302014542e+10 , 1.181500032691788161e+06 , 0.000000000000000000e+00 , -2.248708333713778496e+09 , -2.013075217373087704e+08 , 5.233572502077060699e+10
9.155717044545950145e-01 , 0.000000000000000000e+00 , -2.268408338371683378e+06 , -2.280971301441261172e+08 , -1.744628509212682724e+10 , 1.193781680817262735e+06 , 0.000000000000000000e+00 , -7.905318264403759956e+09 , -2.280971301441261172e+08 , 5.200228469706961060e+10
9.214436303118791471e-01 , 0.000000000000000000e+00 , -2.194109803200287279e+06 , -2.090548874974296093e+08 , -1.813370158810538483e+10 , 1.261584775023711147e+06 , 0.000000000000000000e+00 , -2.701663360222232819e+09 , -2.090548874974296093e+08 , 5.405002840771508789e+10
9.273155561691632798e-01 , 0.000000000000000000e+00 , -2.230785382435153238e+06 , -2.151846652120459378e+08 , -1.838114430067263412e+10 , 1.299952234494463773e+06 , 0.000000000000000000e+00 , -3.466009491733466148e+09 , -2.151846652120459378e+08 , 5.478200186249821472e+10
9.387282134721907090e-01 , 0.000000000000000000e+00 , -2.272274170790562406e+06 , -2.198892484804654717e+08 , -1.903359875606769943e+10 , 1.389328769307316979e+06 , 0.000000000000000000e+00 , -3.158993714939718723e+09 , -2.198892484804654717e+08 , 5.671774573165479279e+10
9.501408707752181382e-01 , 0.000000000000000000e+00 , -2.341426470339510124e+06 , -2.300478698482616246e+08 , -1.967239643151504898e+10 , 1.481523235747000203e+06 , 0.000000000000000000e+00 , -3.971243520030576229e+09 , -2.300478698482616246e+08 , 5.861429364781351471e+10
9.615535280782455674e-01 , 0.000000000000000000e+00 , -2.355211132923368365e+06 , -2.262017114418578446e+08 , -2.066803317323641586e+10 , 1.605118573069147998e+06 , 0.000000000000000000e+00 , -1.305302771851266623e+09 , -2.262017114418578446e+08 , 6.156824201891847992e+10
9.729661853812729966e-01 , 0.000000000000000000e+00 , -2.384238677877674811e+06 , -2.270151032684498727e+08 , -2.150368979866692352e+10 , 1.721669304874103051e+06 , 0.000000000000000000e+00 , 8.372424140984486043e+07 , -2.270151032684498727e+08 , 6.405063905603143311e+10
9.843788426843004258e-01 , 0.000000000000000000e+00 , -2.406318819492294919e+06 , -2.264189217483975887e+08 , -2.235766825271284866e+10 , 1.844652135982455686e+06 , 0.000000000000000000e+00 , 1.754178481944692373e+09 , -2.264189217483975887e+08 , 6.658521505394776917e+10
1.009161324742856358e+00 , 0.000000000000000000e+00 , -2.484428379019426648e+06 , -2.372852653621207774e+08 , -2.364384608921248627e+10 , 2.079655918669171166e+06 , 0.000000000000000000e+00 , 1.798559028499069214e+09 , -2.372852653621207774e+08 , 7.039416019512290955e+10
1.033943806801412180e+00 , 0.000000000000000000e+00 , -2.661232270554783288e+06 , -2.698794882139546871e+08 , -2.476750245389073944e+10 , 2.318614160436247475e+06 , 0.000000000000000000e+00 , -2.661417439210741997e+09 , -2.698794882139546871e+08 , 7.371928516888043213e+10
1.058726288859968001e+00 , 0.000000000000000000e+00 , -2.761754129545329139e+06 , -2.828637109049321413e+08 , -2.641619350310927963e+10 , 2.627747865618544631e+06 , 0.000000000000000000e+00 , -2.374851904005118370e+09 , -2.828637109049321413e+08 , 7.860209423863206482e+10
1.083508770918523823e+00 , 0.000000000000000000e+00 , -2.825488203508577775e+06 , -2.865670542847082615e+08 , -2.831163764477085114e+10 , 2.987984584217732772e+06 , 0.000000000000000000e+00 , 4.693539984253458679e+07 , -2.865670542847082615e+08 , 8.421421589370726013e+10
1.108291252977079644e+00 , 0.000000000000000000e+00 , -2.972530046533342917e+06 , -3.113092207565223575e+08 , -2.987302934836881638e+10 , 3.340225156122839544e+06 , 0.000000000000000000e+00 , -2.174905096184158802e+09 , -3.113092207565223575e+08 , 8.883180725061604309e+10
1.133073735035635465e+00 , 0.000000000000000000e+00 , -3.058302110229109880e+06 , -3.204080645982667208e+08 , -3.181468863460112000e+10 , 3.763450517249035183e+06 , 0.000000000000000000e+00 , -8.455470729103028774e+08 , -3.204080645982667208e+08 , 9.457266321765744019e+10
1.153867730947067738e+00 , 0.000000000000000000e+00 , -3.143249325075019151e+06 , -3.316442902966658473e+08 , -3.340848824291139221e+10 , 4.139163327085338999e+06 , 0.000000000000000000e+00 , -5.233906639505401850e+08 , -3.316442902966658473e+08 , 9.928499664726432800e+10
1.174661726858500010e+00 , 0.000000000000000000e+00 , -3.244129684628689196e+06 , -3.482091532732698321e+08 , -3.485110351667378235e+10 , 4.518209775650418364e+06 , 0.000000000000000000e+00 , -1.496990209150810003e+09 , -3.482091532732698321e+08 , 1.035427028574269562e+11
1.195455722769932283e+00 , 0.000000000000000000e+00 , -3.292684924881670624e+06 , -3.487586112631493807e+08 , -3.685010933010037231e+10 , 4.994761743189837784e+06 , 0.000000000000000000e+00 , 1.370795868097849607e+09 , -3.487586112631493807e+08 , 1.094524718462976990e+11
1.216249718681364556e+00 , 0.000000000000000000e+00 , -3.404661144854584709e+06 , -3.676563857335600853e+08 , -3.840532369568610382e+10 , 5.437822863906886429e+06 , 0.000000000000000000e+00 , 6.761182959556353092e+07 , -3.676563857335600853e+08 , 1.140399044477827911e+11
1.237043714592796828e+00 , 0.000000000000000000e+00 , -3.462091328590400983e+06 , -3.719614416422495842e+08 , -4.030735094489319611e+10 , 5.956606659622988664e+06 , 0.000000000000000000e+00 , 1.936160856232123852e+09 , -3.719614416422495842e+08 , 1.196470193785145569e+11
1.257837710504229101e+00 , 0.000000000000000000e+00 , -3.525949685022636782e+06 , -3.773824980059136748e+08 , -4.228432419784899902e+10 , 6.517438016329359263e+06 , 0.000000000000000000e+00 , 3.653751458870377064e+09 , -3.773824980059136748e+08 , 1.254841921920760651e+11
1.280744182363169559e+00 , 0.000000000000000000e+00 , -3.758729639952122699e+06 , -4.289283569630686045e+08 , -4.349716096469112396e+10 , 7.016172541329685599e+06 , 0.000000000000000000e+00 , -4.213965350925794601e+09 , -4.289283569630686045e+08 , 1.290422225495849609e+11
1.303650654222110017e+00 , 0.000000000000000000e+00 , -3.826719169536971487e+06 , -4.360542876924147606e+08 , -4.563620838968873596e+10 , 7.696563976589048281e+06 , 0.000000000000000000e+00 , -2.707187486605404854e+09 , -4.360542876924147606e+08 , 1.353415474715988617e+11
1.326557126081050475e+00 , 0.000000000000000000e+00 , -3.854112647918607574e+06 , -4.327767658494110107e+08 , -4.796792916267588043e+10 , 8.451647090750779957e+06 , 0.000000000000000000e+00 , 8.475565274478023052e+08 , -4.327767658494110107e+08 , 1.422155278103903503e+11
1.349463597939990933e+00 , 0.000000000000000000e+00 , -4.049279836057459936e+06 , -4.720738234960978031e+08 , -4.985971531759426880e+10 , 9.169766913470149040e+06 , 0.000000000000000000e+00 , -3.827319755595298767e+09 , -4.720738234960978031e+08 , 1.477717218532461243e+11
1.372370069798931391e+00 , 0.000000000000000000e+00 , -4.134462371975924820e+06 , -4.836304628415449858e+08 , -5.213425265121651459e+10 , 1.000053734864648432e+07 , 0.000000000000000000e+00 , -3.111817348069025040e+09 , -4.836304628415449858e+08 , 1.544642294630556946e+11
1.395276541657871849e+00 , 0.000000000000000000e+00 , -4.211826300751859322e+06 , -4.933530304596721530e+08 , -5.447867849672480011e+10 , 1.089130835398552939e+07 , 0.000000000000000000e+00 , -2.059544490269501448e+09 , -4.933530304596721530e+08 , 1.613573435897835388e+11
1.423637372121036249e+00 , 0.000000000000000000e+00 , -4.260415098725350574e+06 , -4.940081438912853599e+08 , -5.751119820864408875e+10 , 1.208917900104918517e+07 , 0.000000000000000000e+00 , 1.275173910547389507e+09 , -4.940081438912853599e+08 , 1.702724238603062744e+11
1.451998202584200648e+00 , 0.000000000000000000e+00 , -4.430977777082996443e+06 , -5.248306993396146297e+08 , -6.045921717607986450e+10 , 1.334776563832983375e+07 , 0.000000000000000000e+00 , -8.173104179090878963e+08 , -5.248306993396146297e+08 , 1.789235530279600830e+11
1.480359033047365047e+00 , 0.000000000000000000e+00 , -4.539412574993670918e+06 , -5.413882755776191950e+08 , -6.348955520590796661e+10 , 1.470615967721919715e+07 , 0.000000000000000000e+00 , -4.617646797181209326e+08 , -5.413882755776191950e+08 , 1.878120896062288818e+11
1.508719863510529446e+00 , 0.000000000000000000e+00 , -4.630087231966202147e+06 , -5.538254012456983328e+08 , -6.660519849025566101e+10 , 1.617030907121547312e+07 , 0.000000000000000000e+00 , 5.875815867339102030e+08 , -5.538254012456983328e+08 , 1.969443581183479919e+11
1.537080693973693846e+00 , 0.000000000000000000e+00 , -4.759241903091232292e+06 , -5.779874116083507538e+08 , -6.953292373235375977e+10 , 1.767677447293343395e+07 , 0.000000000000000000e+00 , -7.169497894102852345e+08 , -5.779874116083507538e+08 , 2.055176124240886841e+11
1.565441524436858245e+00 , 0.000000000000000000e+00 , -4.893867774711203761e+06 , -6.047945849398378134e+08 , -7.241468534190765381e+10 , 1.925891610293198749e+07 , 0.000000000000000000e+00 , -2.623019978696552277e+09 , -6.047945849398378134e+08 , 2.139445255721454468e+11
1.602625416194014774e+00 , 0.000000000000000000e+00 , -4.735423353796874173e+06 , -6.106579876351938248e+08 , -6.969607682683993530e+10 , 1.963847339989495277e+07 , 0.000000000000000000e+00 , -9.002682665457239151e+09 , -6.106579876351938248e+08 , 2.057954211636119385e+11
1.639809307951171302e+00 , 0.000000000000000000e+00 , -5.312700098157269880e+06 , -6.814022983130131960e+08 , -8.181246973062487793e+10 , 2.438812297721754014e+07 , 0.000000000000000000e+00 , -6.685795729690817833e+09 , -6.814022983130131960e+08 , 2.414353387824347229e+11
1.676993199708327831e+00 , 0.000000000000000000e+00 , -5.547206725696633570e+06 , -7.388080712833826542e+08 , -8.522299624980982971e+10 , 2.683887611909671500e+07 , 0.000000000000000000e+00 , -1.377067158252372932e+10 , -7.388080712833826542e+08 , 2.513553390599147949e+11
1.714177091465484359e+00 , 0.000000000000000000e+00 , -5.653988007280067541e+06 , -7.497240119077519178e+08 , -9.072575606717716980e+10 , 3.014446454095794633e+07 , 0.000000000000000000e+00 , -1.076614089120985603e+10 , -7.497240119077519178e+08 , 2.674312298710220642e+11
1.751360983222640888e+00 , 0.000000000000000000e+00 , -5.778921051645088941e+06 , -7.673806555700675249e+08 , -9.615893647132676697e+10 , 3.366531206660151482e+07 , 0.000000000000000000e+00 , -9.219305849591045380e+09 , -7.673806555700675249e+08 , 2.832833150096332397e+11
1.788544874979797417e+00 , 0.000000000000000000e+00 , -5.986167457947110757e+06 , -8.151210676918896437e+08 , -1.005956863804555054e+11 , 3.706415119531780481e+07 , 0.000000000000000000e+00 , -1.394400275641933632e+10 , -8.151210676918896437e+08 , 2.961802383052101440e+11
1.818058566858334890e+00 , 0.000000000000000000e+00 , -6.122813282900827006e+06 , -8.432936907697386742e+08 , -1.046335173197877655e+11 , 4.011243837365473807e+07 , 0.000000000000000000e+00 , -1.564285935762001228e+10 , -8.432936907697386742e+08 , 3.079174557416176147e+11
1.847572258736872364e+00 , 0.000000000000000000e+00 , -6.227434031005628407e+06 , -8.481203136846214533e+08 , -1.109533332216824188e+11 , 4.422771864033794403e+07 , 0.000000000000000000e+00 , -1.115739102242207336e+10 , -8.481203136846214533e+08 , 3.263713780730519409e+11
1.877085950615409837e+00 , 0.000000000000000000e+00 , -6.208948106330920942e+06 , -8.417641878792285919e+08 , -1.144155269630153656e+11 , 4.738883527658151835e+07 , 0.000000000000000000e+00 , -8.280163483261241913e+09 , -8.417641878792285919e+08 , 3.363987877799135742e+11
1.906599642493947311e+00 , 0.000000000000000000e+00 , -6.358049701485055499e+06 , -8.776604913448482752e+08 , -1.184958504463584290e+11 , 5.102607337941390276e+07 , 0.000000000000000000e+00 , -1.157653287507484245e+10 , -8.776604913448482752e+08 , 3.482260188328443604e+11
1.936113334372484784e+00 , 0.000000000000000000e+00 , -6.401930298888218589e+06 , -8.855882096841481924e+08 , -1.232432502023697662e+11 , 5.527152800945829600e+07 , 0.000000000000000000e+00 , -9.834835703363382339e+09 , -8.855882096841481924e+08 , 3.620042691085941772e+11
1.965627026251022258e+00 , 0.000000000000000000e+00 , -6.521389943010885268e+06 , -9.182381297010713816e+08 , -1.274818799454175568e+11 , 5.950067192314832658e+07 , 0.000000000000000000e+00 , -1.266997098211086273e+10 , -9.182381297010713816e+08 , 3.742755513979890747e+11
1.995620517913590186e+00 , 0.000000000000000000e+00 , -6.551819028830023482e+06 , -9.228942979234087467e+08 , -1.325720046575963898e+11 , 6.439220215199474245e+07 , 0.000000000000000000e+00 , -1.039550863845832443e+10 , -9.228942979234087467e+08 , 3.890334620845252686e+11
2.025614009576158114e+00 , 0.000000000000000000e+00 , -6.653259503013203852e+06 , -9.512932231765513420e+08 , -1.371459210938765259e+11 , 6.927206920201198757e+07 , 0.000000000000000000e+00 , -1.250534374788440704e+10 , -9.512932231765513420e+08 , 4.022538194545191650e+11
2.055607501238726265e+00 , 0.000000000000000000e+00 , -6.772119343450739980e+06 , -9.863583585234040022e+08 , -1.416137627351001892e+11 , 7.433445510693144798e+07 , 0.000000000000000000e+00 , -1.586424450825690269e+10 , -9.863583585234040022e+08 , 4.151595728398273926e+11
2.085600992901294415e+00 , 0.000000000000000000e+00 , -6.725389832854757085e+06 , -9.674085100738812685e+08 , -1.475689321617154846e+11 , 8.044391206585504115e+07 , 0.000000000000000000e+00 , -9.565560673549240112e+09 , -9.674085100738812685e+08 , 4.324001628208594971e+11
2.115594484563862565e+00 , 0.000000000000000000e+00 , -6.874742067771001719e+06 , -1.012913441353244066e+09 , -1.520861582824391479e+11 , 8.604618855195298791e+07 , 0.000000000000000000e+00 , -1.473640404769943237e+10 , -1.012913441353244066e+09 , 4.454175080577396851e+11
2.145587976226430715e+00 , 0.000000000000000000e+00 , -6.863783360705579631e+06 , -1.008258586003951073e+09 , -1.576409566188120422e+11 , 9.250815314191222191e+07 , 0.000000000000000000e+00 , -1.136066861400376320e+10 , -1.008258586003951073e+09 , 4.614529413289920044e+11
2.174830842128478547e+00 , 0.000000000000000000e+00 , -6.957117118912280537e+06 , -1.037743816063545823e+09 , -1.624401841622667847e+11 , 9.872624045951944590e+07 , 0.000000000000000000e+00 , -1.397751254814119530e+10 , -1.037743816063545823e+09 , 4.752737464960401001e+11
2.204073708030526380e+00 , 0.000000000000000000e+00 , -6.953712574700511992e+06 , -1.036295674930524349e+09 , -1.679722981825691528e+11 , 1.056714283928650916e+08 , 0.000000000000000000e+00 , -1.135444305777613068e+10 , -1.036295674930524349e+09 , 4.912155028614301758e+11
2.233316573932574212e+00 , 0.000000000000000000e+00 , -7.019409626057294197e+06 , -1.058279302019913197e+09 , -1.730375241721697998e+11 , 1.126192083679910749e+08 , 0.000000000000000000e+00 , -1.283215227003318405e+10 , -1.058279302019913197e+09 , 5.057803661217916260e+11
2.262559439834622044e+00 , 0.000000000000000000e+00 , -7.098223708138157614e+06 , -1.085513193057888031e+09 , -1.780150326644143066e+11 , 1.197988579957367629e+08 , 0.000000000000000000e+00 , -1.528430159295541954e+10 , -1.085513193057888031e+09 , 5.200731737571794434e+11
2.291802305736669876e+00 , 0.000000000000000000e+00 , -7.052895417470732704e+06 , -1.071231659190327764e+09 , -1.841071322970868530e+11 , 1.280483349096355438e+08 , 0.000000000000000000e+00 , -1.068885468957057190e+10 , -1.071231659190327764e+09 , 5.376094143146940308e+11
2.321045171638717708e+00 , 0.000000000000000000e+00 , -7.147656036643499509e+06 , -1.104961766274615049e+09 , -1.890860108757513123e+11 , 1.358490658711615205e+08 , 0.000000000000000000e+00 , -1.434219572114955902e+10 , -1.104961766274615049e+09 , 5.518796623826516113e+11
2.353428678363218562e+00 , 0.000000000000000000e+00 , -7.141987338745016605e+06 , -1.106029742721309185e+09 , -1.954590036296253967e+11 , 1.454837856315449774e+08 , 0.000000000000000000e+00 , -1.240692220281754303e+10 , -1.106029742721309185e+09 , 5.701669889684462891e+11
2.385812185087719417e+00 , 0.000000000000000000e+00 , -7.157939199074625969e+06 , -1.114974429313001871e+09 , -2.017315655995571594e+11 , 1.554690374559788704e+08 , 0.000000000000000000e+00 , -1.188751308134318352e+10 , -1.114974429313001871e+09 , 5.881380041319998779e+11
2.418195691812220272e+00 , 0.000000000000000000e+00 , -7.202952710588009097e+06 , -1.134730270334757328e+09 , -2.077882782821278687e+11 , 1.657161927144621313e+08 , 0.000000000000000000e+00 , -1.327572625695824051e+10 , -1.134730270334757328e+09 , 6.054624747363532715e+11
2.450579198536721126e+00 , 0.000000000000000000e+00 , -7.267534690135141835e+06 , -1.162127470638894320e+09 , -2.137006443459400635e+11 , 1.762747351977109015e+08 , 0.000000000000000000e+00 , -1.601888234648975945e+10 , -1.162127470638894320e+09 , 6.223459379579775391e+11
2.482962705261221981e+00 , 0.000000000000000000e+00 , -7.203714292678425089e+06 , -1.145465070383023739e+09 , -2.207867934262852173e+11 , 1.882650281762327254e+08 , 0.000000000000000000e+00 , -1.157437481230855751e+10 , -1.145465070383023739e+09 , 6.426249262154183350e+11
2.515346211985722835e+00 , 0.000000000000000000e+00 , -7.219436388716392219e+06 , -1.157298818234528065e+09 , -2.271873693300320435e+11 , 2.001574357766501606e+08 , 0.000000000000000000e+00 , -1.195733366328792381e+10 , -1.157298818234528065e+09 , 6.608836612828118896e+11
2.545110618351701159e+00 , 0.000000000000000000e+00 , -7.245892788070007227e+06 , -1.172972384489087343e+09 , -2.329993918505187988e+11 , 2.114444980050477982e+08 , 0.000000000000000000e+00 , -1.316997767866468811e+10 , -1.172972384489087343e+09 , 6.774404893680615234e+11
2.574875024717679484e+00 , 0.000000000000000000e+00 , -7.264867963215089403e+06 , -1.186698194667879581e+09 , -2.388843771227750549e+11 , 2.232075707000413239e+08 , 0.000000000000000000e+00 , -1.414817227441143990e+10 , -1.186698194667879581e+09 , 6.941940179187613525e+11
2.604639431083657808e+00 , 0.000000000000000000e+00 , -7.241393962069137022e+06 , -1.186292346650269747e+09 , -2.450880261406286926e+11 , 2.356969626448036134e+08 , 0.000000000000000000e+00 , -1.297563052922670937e+10 , -1.186292346650269747e+09 , 7.118591246908311768e+11
2.634403837449636132e+00 , 0.000000000000000000e+00 , -7.251925806329750456e+06 , -1.198302345725886106e+09 , -2.510449956366025696e+11 , 2.483848086699239314e+08 , 0.000000000000000000e+00 , -1.386407676278987503e+10 , -1.198302345725886106e+09 , 7.287872614266560059e+11
2.664168243815614456e+00 , 0.000000000000000000e+00 , -7.273895900195119902e+06 , -1.215019753343038082e+09 , -2.569042961145868530e+11 , 2.614080343979033232e+08 , 0.000000000000000000e+00 , -1.558470290010979080e+10 , -1.215019753343038082e+09 , 7.454056425790650635e+11
2.693932650181592781e+00 , 0.000000000000000000e+00 , -7.300644668860771693e+06 , -1.234079377828628540e+09 , -2.627215340588469238e+11 , 2.748284342191666365e+08 , 0.000000000000000000e+00 , -1.774636735943770981e+10 , -1.234079377828628540e+09 , 7.618912148921048584e+11
2.721706388882150662e+00 , 0.000000000000000000e+00 , -7.193025188949972391e+06 , -1.204883352432906389e+09 , -2.692896707999849854e+11 , 2.889732205056624413e+08 , 0.000000000000000000e+00 , -1.245035802410613441e+10 , -1.204883352432906389e+09 , 7.805581285931173096e+11
2.749480127582708544e+00 , 0.000000000000000000e+00 , -7.200278067616814747e+06 , -1.216968935093876839e+09 , -2.749359346981226807e+11 , 3.025589995665295720e+08 , 0.000000000000000000e+00 , -1.369637466085263634e+10 , -1.216968935093876839e+09 , 7.965374561343441162e+11
2.777253866283266426e+00 , 0.000000000000000000e+00 , -7.167443943424046040e+06 , -1.215643567044117451e+09 , -2.807816176081373901e+11 , 3.167781831314906478e+08 , 0.000000000000000000e+00 , -1.299632326250081825e+10 , -1.215643567044117451e+09 , 8.130719901803907471e+11
2.805027604983824308e+00 , 0.000000000000000000e+00 , -7.157568259393636137e+06 , -1.222730374250200510e+09 , -2.864951188731936646e+11 , 3.312752352626835108e+08 , 0.000000000000000000e+00 , -1.364345057044109344e+10 , -1.222730374250200510e+09 , 8.292140376941275635e+11
