 x ,            1  ,            2  ,           30  ,            3  ,            4  ,            5  ,            6  ,            7  ,            8  ,            9  ,           10  ,           11  ,           12  ,           13  ,           14  ,           15  ,           16  ,           17  ,           18  ,           19  ,           20  ,           21  ,           22  ,           23  ,           24  ,           25  ,           26  ,           27  ,           28  ,           29  ,           31  , 
   1.0000000000000000       ,    8.6585956684367686E-011  ,    8.6585956684367686E-011  ,    0.0000000000000000       ,    4.3009265737186601E-010  ,    4.3009265737186601E-010  ,    4.3009265737186601E-010  ,    4.3009265737186601E-010  ,    4.3009265737186601E-010  ,    4.3009265737186601E-010  ,    4.3009265737186601E-010  ,    4.3009265737186601E-010  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    1.0530446138977795E-009  ,    0.0000000000000000       , 
   1.9900000000000000       ,    1.6422904799705790E-010  ,    1.6422904799705790E-010  ,    0.0000000000000000       ,    9.5437927430696383E-010  ,    9.5437927430696383E-010  ,    9.5437927430696383E-010  ,    9.5437927430696383E-010  ,    9.5437927430696383E-010  ,    9.5437927430696383E-010  ,    9.5437927430696383E-010  ,    9.5437927430696383E-010  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    1.7443609212818989E-009  ,    0.0000000000000000       , 
   2.9800000000000000       ,    2.1940416255784122E-010  ,    2.1940416255784122E-010  ,    0.0000000000000000       ,    1.3612566334585476E-009  ,    1.3612566334585476E-009  ,    1.3612566334585476E-009  ,    1.3612566334585476E-009  ,    1.3612566334585476E-009  ,    1.3612566334585476E-009  ,    1.3612566334585476E-009  ,    1.3612566334585476E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    2.1776286985599704E-009  ,    0.0000000000000000       , 
   3.9700000000000002       ,    2.5816815756968543E-010  ,    2.5816815756968543E-010  ,    0.0000000000000000       ,    1.6613801158345052E-009  ,    1.6613801158345052E-009  ,    1.6613801158345052E-009  ,    1.6613801158345052E-009  ,    1.6613801158345052E-009  ,    1.6613801158345052E-009  ,    1.6613801158345052E-009  ,    1.6613801158345052E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    2.4683305072459409E-009  ,    0.0000000000000000       , 
   4.9600000000000000       ,    2.8643227340847556E-010  ,    2.8643227340847556E-010  ,    0.0000000000000000       ,    1.8869493596205905E-009  ,    1.8869493596205905E-009  ,    1.8869493596205905E-009  ,    1.8869493596205905E-009  ,    1.8869493596205905E-009  ,    1.8869493596205905E-009  ,    1.8869493596205905E-009  ,    1.8869493596205905E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    2.6762516789858788E-009  ,    0.0000000000000000       , 
   5.9500000000000002       ,    3.0781828830246141E-010  ,    3.0781828830246141E-010  ,    0.0000000000000000       ,    2.0611863939023741E-009  ,    2.0611863939023741E-009  ,    2.0611863939023741E-009  ,    2.0611863939023741E-009  ,    2.0611863939023741E-009  ,    2.0611863939023741E-009  ,    2.0611863939023741E-009  ,    2.0611863939023741E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    2.8322555012347665E-009  ,    0.0000000000000000       , 
   6.9400000000000004       ,    3.2451457612344260E-010  ,    3.2451457612344260E-010  ,    0.0000000000000000       ,    2.1992604761975857E-009  ,    2.1992604761975857E-009  ,    2.1992604761975857E-009  ,    2.1992604761975857E-009  ,    2.1992604761975857E-009  ,    2.1992604761975857E-009  ,    2.1992604761975857E-009  ,    2.1992604761975857E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    2.9536208571513472E-009  ,    0.0000000000000000       , 
   7.9299999999999997       ,    3.3788988171361516E-010  ,    3.3788988171361516E-010  ,    0.0000000000000000       ,    2.3111238471608748E-009  ,    2.3111238471608748E-009  ,    2.3111238471608748E-009  ,    2.3111238471608748E-009  ,    2.3111238471608748E-009  ,    2.3111238471608748E-009  ,    2.3111238471608748E-009  ,    2.3111238471608748E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    3.0507354544859861E-009  ,    0.0000000000000000       , 
   8.9199999999999999       ,    3.4883515843548641E-010  ,    3.4883515843548641E-010  ,    0.0000000000000000       ,    2.4034711595019119E-009  ,    2.4034711595019119E-009  ,    2.4034711595019119E-009  ,    2.4034711595019119E-009  ,    2.4034711595019119E-009  ,    2.4034711595019119E-009  ,    2.4034711595019119E-009  ,    2.4034711595019119E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    3.1302122564448847E-009  ,    0.0000000000000000       , 
