# x         Y_DM           Y_eq_DM         Y_Coannihilator           Y_eq_Coannihilator
1.225224113428417994e+01 9.650395104529595907e-07 9.648195234738931724e-07 2.234808390250367449e-07 2.235301137949069137e-07
1.228655841191500286e+01 9.360431532451625282e-07 9.358216844876132490e-07 2.165169918943663391e-07 2.165665436237664373e-07
1.232087568954582579e+01 9.079096326989952224e-07 9.076866742951860609e-07 2.097680534995790097e-07 2.098178822889623802e-07
1.235519296717664872e+01 8.806135807427183104e-07 8.803891264739281855e-07 2.032274645047694190e-07 2.032775709340345905e-07
1.238951024480747165e+01 8.541303629724346155e-07 8.539044094714853216e-07 1.968888626687498886e-07 1.969392481838602675e-07
1.242382752243829458e+01 8.284360645147326458e-07 8.282086057046885820e-07 1.907460790718721236e-07 1.907967442975404486e-07
1.245814480006911751e+01 8.035074652064331416e-07 8.032784912389183574e-07 1.847931312312877241e-07 1.848440754907479054e-07
1.249246207769994044e+01 7.793220103289654731e-07 7.790915160323441818e-07 1.790242143368795459e-07 1.790754384227601603e-07
1.252677935533076337e+01 7.558577981702041234e-07 7.556257847298400660e-07 1.734336976497615438e-07 1.734852048435352506e-07
1.256109663296158629e+01 7.330935774436928123e-07 7.328600379917607961e-07 1.680161253889267887e-07 1.680679163963126403e-07
1.259793922885240747e+01 7.094098278647030128e-07 7.091746379269843103e-07 1.623863606293564826e-07 1.624384538872390243e-07
1.263478182474322864e+01 6.864843245409689262e-07 6.862474779515620544e-07 1.569434850744918264e-07 1.569958820359886371e-07
1.267162442063404981e+01 6.642930673710856466e-07 6.640545583626325238e-07 1.516813569190177125e-07 1.517340613115365841e-07
1.270846701652487098e+01 6.428128083632919996e-07 6.425726287020557607e-07 1.465940424274935207e-07 1.466470513301059210e-07
1.274530961241569216e+01 6.220210227241469513e-07 6.217791647625220726e-07 1.416757927240616742e-07 1.417291044954456825e-07
1.278215220830651333e+01 6.018958875326309590e-07 6.016523462840667174e-07 1.369210385481099027e-07 1.369746598382442669e-07
1.281899480419733450e+01 5.824162670801931168e-07 5.821710353208443016e-07 1.323244043008905053e-07 1.323783370486014278e-07
1.285583740008815568e+01 5.635616847145102150e-07 5.633147552585987585e-07 1.278806935614808330e-07 1.279349306956580196e-07
1.289267999597897685e+01 5.453122972595862946e-07 5.450636704638013708e-07 1.235848617529997996e-07 1.236394046286616820e-07
1.292952259186979802e+01 5.276488832231605853e-07 5.273985665459739431e-07 1.194320319175067108e-07 1.194868865539155546e-07
1.296636518776061919e+01 5.105528410970577580e-07 5.103008312152222379e-07 1.154175043865525603e-07 1.154726627822162880e-07
1.300060693817683521e+01 4.951565867165696490e-07 4.949029943147449224e-07 1.118063790382929306e-07 1.118618169933295202e-07
1.303484868859305124e+01 4.802208159566937367e-07 4.799656343900869622e-07 1.083072163807703415e-07 1.083629430524441316e-07
1.306909043900926726e+01 4.657318990460958327e-07 4.654751259423013444e-07 1.049165919265692726e-07 1.049726027362358185e-07
1.310333218942548328e+01 4.516766132496554712e-07 4.514182415318035744e-07 1.016311709684322370e-07 1.016874621600283971e-07
1.313757393984169930e+01 4.380421186492268027e-07 4.377821403308308732e-07 9.844770818814824763e-08 9.850428865661495675e-08
1.317181569025791532e+01 4.248159460099886093e-07 4.245543569986242092e-07 9.536307705823393176e-08 9.541994774678317981e-08
1.320605744067413134e+01 4.119859954938415982e-07 4.117227908704799768e-07 9.237424867667269481e-08 9.243140019891460750e-08
1.324029919109034736e+01 3.995405224493955310e-07 3.992756954520373039e-07 8.947825912009232011e-08 8.953569917509864607e-08
1.327454094150656339e+01 3.874681236556755869e-07 3.872016682104067315e-07 8.667225473994804275e-08 8.672998746127168567e-08
1.330878269192277941e+01 3.757577314587977243e-07 3.754896406539493521e-07 8.395347892120145259e-08 8.401149477896127909e-08
1.334302444233899543e+01 3.643985986350110751e-07 3.641288686927615548e-07 8.131923144342107883e-08 8.137753517628763020e-08
1.337726619275521145e+01 3.533802975184927665e-07 3.531089232721124851e-07 7.876690409799206608e-08 7.882550449593455595e-08
1.341150794317142747e+01 3.426927101801241407e-07 3.424196812712830264e-07 7.629398884137568461e-08 7.635287791786794295e-08
1.344574969358764349e+01 3.323260003111430021e-07 3.320513166604824851e-07 7.389803042718707172e-08 7.395720757464237311e-08
1.347999144400385951e+01 3.222706377612160899e-07 3.219942919086915341e-07 7.157665246161055079e-08 7.163612023720030628e-08
1.351423319442007553e+01 3.125173671351355038e-07 3.122393496354794969e-07 6.932755612618146705e-08 6.938731506911974374e-08
1.354847494483629156e+01 3.030571957163838900e-07 3.027775045000327851e-07 6.714851171560980423e-08 6.720856144733142584e-08
1.358638727220576037e+01 2.929143181842029187e-07 2.926327684759669005e-07 6.481498771667781346e-08 6.487536149166232846e-08
1.362429959957522918e+01 2.831085985291969050e-07 2.828251790269611982e-07 6.256184801998483497e-08 6.262254616659167251e-08
1.366221192694469799e+01 2.736289353667378935e-07 2.733436383208572446e-07 6.038634927411171122e-08 6.044737053929195844e-08
1.370012425431416681e+01 2.644645860374712948e-07 2.641774096821259012e-07 5.828583662283569803e-08 5.834718242697733583e-08
1.373803658168363562e+01 2.556051693333218072e-07 2.553161060008638102e-07 5.625774641511664476e-08 5.631941930247240902e-08
1.377952235251204094e+01 2.462482403139367142e-07 2.459571001467571688e-07 5.411856232548461495e-08 5.418059113858316561e-08
1.382100812334044626e+01 2.372316904659384811e-07 2.369384661569470228e-07 5.206000698147889988e-08 5.212239208714190359e-08
1.386249389416885158e+01 2.285432544819815517e-07 2.282479392110354899e-07 5.007906453714809601e-08 5.014180860376293904e-08
1.390397966499725690e+01 2.201710918416589261e-07 2.198736916002060027e-07 4.817284075980948393e-08 4.823593863960383895e-08
1.394546543582566223e+01 2.121037989611327187e-07 2.118043173548627529e-07 4.633853915321645879e-08 4.640198756617780588e-08
1.398695120665406755e+01 2.043303931118436334e-07 2.040288174040528523e-07 4.457346043990969705e-08 4.463726424690978919e-08
1.402843697748247287e+01 1.968402638492586674e-07 1.965365852486509801e-07 4.287501830231416944e-08 4.293917725024889465e-08
1.406992274831087819e+01 1.896231781735692143e-07 1.893173931308864923e-07 4.124072148901410913e-08 4.130523119933120052e-08
1.411140851913928351e+01 1.826692795844617720e-07 1.823613786833691045e-07 3.966815920716859803e-08 3.973302325335802983e-08
1.415289428996768883e+01 1.759690597477416619e-07 1.756590320413227754e-07 3.815501652334299073e-08 3.822023971602321582e-08
1.419438006079609416e+01 1.695133455650381807e-07 1.692011834022791172e-07 3.669907522306448952e-08 3.676465276648358175e-08
1.423586583162449948e+01 1.632932910919299965e-07 1.629789910179992518e-07 3.529818772193756250e-08 3.536411730852341881e-08
1.427735160245290480e+01 1.573003761961296846e-07 1.569839296039024682e-07 3.395027846684730320e-08 3.401656793371401469e-08
1.431883737328131012e+01 1.515263839323722208e-07 1.512077791517639574e-07 3.265336807081915365e-08 3.272001599451590799e-08
1.436032314410971544e+01 1.459633839652077890e-07 1.456426141319267103e-07 3.140555060765427523e-08 3.147254678341231667e-08
1.440180891493812076e+01 1.406037297281990977e-07 1.402807930717082749e-07 3.020496640732479751e-08 3.027231681429669499e-08
1.444329468576652609e+01 1.354400617796180020e-07 1.351149484971626789e-07 2.904983899055292940e-08 2.911755120247196535e-08
1.448478045659493141e+01 1.304652781499223963e-07 1.301379772257464496e-07 2.793847228314426779e-08 2.800654113974267823e-08
1.452626622742333673e+01 1.256725248126018357e-07 1.253430309978842369e-07 2.686921668533486712e-08 2.693764146120709799e-08
1.456775199825174205e+01 1.210552008914600159e-07 1.207235074358115287e-07 2.584048491207265388e-08 2.590926830047220938e-08
1.460923776908014737e+01 1.166069460942930668e-07 1.162730413184739605e-07 2.485075821207603060e-08 2.491989683013165291e-08
1.465072353990855270e+01 1.123216199821533098e-07 1.119854961616291255e-07 2.389856938169277202e-08 2.396805908445528503e-08
1.469220931073695802e+01 1.081932980030651381e-07 1.078549560926635461e-07 2.298249464378149763e-08 2.305234186134685419e-08
1.474193583781558026e+01 1.034438198443377297e-07 1.031028091838181160e-07 2.193013356736034778e-08 2.200041391546310895e-08
1.479166236489420250e+01 9.890232430363556164e-08 9.855862010121568647e-08 2.092548050887400328e-08 2.099618268205880510e-08
1.483079170359107835e+01 9.546895408767050209e-08 9.512313333934973810e-08 2.016705412688092500e-08 2.023808991661379638e-08
1.486274456938912536e+01 9.275367925980954061e-08 9.240613413429360304e-08 1.956793823551494045e-08 1.963925204226909370e-08
1.489469743518717237e+01 9.011549325610588912e-08 8.976621284496973315e-08 1.898644005520086259e-08 1.905802095713596163e-08
1.492665030098521939e+01 8.755220386602195415e-08 8.720120006859902656e-08 1.842203226560825525e-08 1.849388278049747905e-08
1.493211631801089823e+01 8.712106366952249577e-08 8.676976553777680764e-08 1.832715779390551186e-08 1.839905418740697150e-08
1.493758233503657706e+01 8.669204419760059109e-08 8.634045083709776237e-08 1.823276643229941788e-08 1.830470869611518819e-08
1.494304835206225590e+01 8.626513456384967119e-08 8.591324563411227529e-08 1.813885559992093953e-08 1.821084386377459283e-08
1.494851436908793474e+01 8.584032448201471674e-08 8.548813964626176561e-08 1.804542299840692256e-08 1.811745725978331032e-08
1.495944640313929241e+01 8.499696154391003843e-08 8.464418443375316379e-08 1.785998280455209428e-08 1.793210907530297572e-08
1.497037843719065009e+01 8.416187395943841354e-08 8.380850392788420412e-08 1.767642664861287777e-08 1.774864494046488803e-08
1.498131047124200776e+01 8.333498094080156414e-08 8.298101764008269693e-08 1.749473557735043552e-08 1.756704584512838923e-08
1.499224250529336544e+01 8.251620274019371772e-08 8.216164585743183918e-08 1.731489079639354031e-08 1.738729296932024451e-08
1.501492945545243884e+01 8.084256852965383050e-08 8.048677827389813559e-08 1.694747475526454579e-08 1.702006752722131575e-08
1.503761640561151225e+01 7.920284930513575051e-08 7.884582361393552511e-08 1.658776605346629547e-08 1.666054930554298000e-08
1.506030335577058565e+01 7.759636284345623654e-08 7.723810053536921111e-08 1.623560402557008181e-08 1.630857771552576324e-08
1.508299030592965906e+01 7.602244152102332220e-08 7.566294126048039748e-08 1.589083174692597677e-08 1.596399548635775693e-08
1.511441724172386003e+01 7.389476206892522607e-08 7.353354306124836855e-08 1.542516044368257997e-08 1.549858660096521978e-08
1.514584417751806100e+01 7.182661935251680172e-08 7.146367897431298220e-08 1.497297426232714547e-08 1.504666270549142281e-08
1.517727111331226197e+01 6.981636304638234747e-08 6.945169716276970729e-08 1.453388543447257618e-08 1.460783583606695384e-08
1.520869804910646295e+01 6.786238655562558165e-08 6.749599121556306063e-08 1.410751743124915939e-08 1.418172909913272482e-08
1.524012498490066392e+01 6.596312635289121084e-08 6.559499891137765166e-08 1.369350384121099579e-08 1.376797635859843279e-08
1.529012498490066463e+01 6.305046292961869318e-08 6.267957423229212132e-08 1.305940217399024581e-08 1.313428840183266461e-08
1.534012498490066534e+01 6.026656734426798891e-08 5.989290982194813912e-08 1.245429639218059920e-08 1.252959466473394392e-08
1.539012498490066605e+01 5.760579566685034241e-08 5.722936027755500648e-08 1.187686918971648474e-08 1.195257748376810138e-08
1.544012498490066676e+01 5.506274579363830925e-08 5.468352562205399451e-08 1.132586208704399152e-08 1.140197860970249267e-08
1.549012498490066747e+01 5.263225045741203691e-08 5.225024074100271131e-08 1.080007344043662928e-08 1.087659655309550340e-08
1.554012498490066818e+01 5.030937092073721098e-08 4.992456526866055596e-08 1.029835694505288200e-08 1.037528404709403409e-08
1.559012498490066889e+01 4.808938409992086829e-08 4.770177390445219540e-08 9.819617897692718858e-09 9.896945622422699271e-09
1.564012498490066960e+01 4.596776762396868035e-08 4.557734714175900378e-08 9.362808922705698685e-09 9.440535289669439665e-09
1.569012498490067031e+01 4.394019355039349946e-08 4.354696239173414365e-08 8.926929766884466320e-09 9.005054324180099997e-09
1.574012498490067102e+01 4.200253046387609608e-08 4.160648548554869450e-08 8.511029694855787378e-09 8.589549149078475009e-09
1.579012498490067173e+01 4.015083488295280878e-08 3.975196253915937258e-08 8.114204013413937587e-09 8.193109312119360059e-09
1.584012498490067244e+01 3.838131019346612118e-08 3.797961216535003817e-08 7.735572999132714488e-09 7.814865552267763780e-09
1.589012498490067316e+01 3.669032873586599239e-08 3.628581801842295968e-08 7.374309778749025185e-09 7.453987952074258360e-09
1.594012498490067387e+01 3.507444368123283801e-08 3.466712165752824212e-08 7.029635450657265650e-09 7.109684172086293812e-09
1.599012498490067458e+01 3.353035309074381739e-08 3.312021571519397680e-08 6.700784315451757645e-09 6.781197763696846824e-09
1.604012498490067529e+01 3.205488494935456128e-08 3.164193735818113928e-08 6.387017570237506576e-09 6.467806556988169837e-09
1.608163542447084637e+01 3.087991152696553788e-08 3.046462409295138500e-08 6.137512648585956510e-09 6.218599567768153755e-09
1.611397749704509863e+01 2.999471790360800234e-08 2.957761151831964724e-08 5.949756534718240683e-09 6.031072782151097985e-09
1.614631956961935089e+01 2.913520122687331845e-08 2.871627635414144692e-08 5.767625391823287848e-09 5.849170522395837878e-09
1.617866164219360314e+01 2.830062681490009032e-08 2.787988018652409330e-08 5.590954241389188503e-09 5.672725125796671928e-09
1.621100371476785540e+01 2.749027306056180785e-08 2.706770567473247289e-08 5.419578267251578223e-09 5.501573892337529090e-09
1.624334578734210766e+01 2.670344105550853990e-08 2.627905595514488514e-08 5.253339589596354897e-09 5.335558939001398574e-09
1.628081792808545814e+01 2.582033189427765437e-08 2.539383903889266647e-08 5.066959992810321111e-09 5.149432338105212270e-09
1.631829006882880861e+01 2.496687341593736546e-08 2.453827322039474564e-08 4.887042794747459125e-09 4.969764490580217108e-09
1.635576220957215909e+01 2.414207521793539942e-08 2.371137168211868192e-08 4.713362469775376611e-09 4.796332609577165501e-09
1.639323435031550957e+01 2.334498619975921484e-08 2.291218020601676768e-08 4.545708115063914581e-09 4.628921540451114126e-09
1.643070649105886005e+01 2.257468532939041133e-08 2.213977610588301918e-08 4.383874097187482669e-09 4.467323501369830239e-09
1.647437081830506500e+01 2.170969290397208182e-08 2.127234103805174715e-08 4.202364299901977111e-09 4.286088334472030218e-09
1.651803514555126995e+01 2.087849876222020992e-08 2.043870650522681466e-08 4.028176807872385272e-09 4.112168207901930373e-09
1.656169947279747490e+01 2.007979416313011070e-08 1.963756361896991504e-08 3.861019264175870758e-09 3.945269577642582564e-09
1.660536380004367984e+01 1.931231382538620469e-08 1.886765381398529756e-08 3.700604431410230351e-09 3.785110601394147737e-09
1.664902812728988479e+01 1.857484883880665302e-08 1.812776692940347697e-08 3.546663905492341372e-09 3.631420675663752953e-09
1.669269245453608974e+01 1.786624316721551772e-08 1.741673936250592052e-08 3.398945840050550880e-09 3.483939991004187775e-09
1.673635678178229469e+01 1.718537309614423275e-08 1.673345229218758544e-08 3.257197018882030498e-09 3.342419104697241315e-09
1.678002110902849964e+01 1.653114857295322749e-08 1.607682996955382526e-08 3.121165083225957540e-09 3.206618530205019303e-09
1.683002110902850035e+01 1.581340216444635771e-08 1.535635117731953953e-08 2.972132229390270654e-09 3.057843294505173274e-09
1.688002110902850106e+01 1.512778120312807739e-08 1.466799265101593118e-08 2.830002087887435674e-09 2.915937167172035512e-09
1.692041379902880038e+01 1.459637586766884788e-08 1.413438010511881343e-08 2.720003248110181315e-09 2.806097812028060357e-09
1.696080648902909971e+01 1.408423187090917130e-08 1.362007937685772087e-08 2.614094702771553289e-09 2.700375901673480338e-09
1.696747965214134624e+01 1.400142541763579577e-08 1.353692333297587218e-08 2.596978478249770726e-09 2.683295439545965920e-09
1.697415281525359276e+01 1.391913044352310284e-08 1.345427228965217735e-08 2.579976519254375906e-09 2.666322477413521033e-09
1.698082597836583929e+01 1.383733939593374960e-08 1.337212319859150180e-08 2.563083785623756645e-09 2.649456342507954439e-09
1.698749914147808582e+01 1.375604632232860485e-08 1.329047302977137055e-08 2.546296808574447109e-09 2.632696366244389893e-09
1.699993362824876542e+01 1.360588813115752490e-08 1.313965025234687093e-08 2.515298232468703130e-09 2.601747466108410248e-09
1.701236811501944501e+01 1.345743112279706735e-08 1.299053001917374490e-08 2.484662189383025849e-09 2.571160594892973483e-09
1.702480260179012461e+01 1.331065676111204473e-08 1.284309322632812941e-08 2.454385069776417216e-09 2.540931541321555102e-09
1.703723708856080421e+01 1.316554588044736217e-08 1.269732098277696068e-08 2.424462471737201050e-09 2.511056142793662706e-09
1.706485738658043161e+01 1.284907377024803239e-08 1.237938355393197347e-08 2.359243834219422366e-09 2.445939559139568420e-09
1.709247768460005901e+01 1.254051635188947585e-08 1.206936612968853257e-08 2.295709781052966155e-09 2.382503432853018074e-09
1.712009798261968641e+01 1.223967698766963090e-08 1.176707257218649732e-08 2.233817283240329841e-09 2.320704632647831411e-09
1.714771828063931380e+01 1.194636419849244202e-08 1.147231156838078632e-08 2.173524506718354674e-09 2.260501127400311613e-09
1.719613698316307193e+01 1.144978449287817089e-08 1.097320769860578551e-08 2.071568185842598218e-09 2.158690132404680709e-09
1.724455568568683006e+01 1.097478832295532677e-08 1.049570920478620609e-08 1.974190449040103141e-09 2.061443271696971527e-09
1.729297438821058819e+01 1.052044778638709995e-08 1.003888609876814594e-08 1.881188742368577882e-09 1.968557010460571055e-09
1.734139309073434632e+01 1.008587127234502654e-08 9.601848165486016464e-09 1.792367896555152818e-09 1.879836836334448770e-09
1.738981179325810444e+01 9.670203580023246037e-09 9.183743274594630401e-09 1.707541958176424012e-09 1.795096862188889893e-09
1.743981179325810515e+01 9.259940702392918526e-09 8.770989138580113479e-09 1.623952942120750912e-09 1.711578286778858431e-09
1.748981179325810587e+01 8.868113141935264548e-09 8.376696132063572190e-09 1.544252628639136155e-09 1.631927940054501580e-09
1.753981179325810658e+01 8.493895327636160052e-09 8.000043058309672959e-09 1.468259974541753569e-09 1.555967571952832894e-09
1.758981179325810729e+01 8.136498250537836181e-09 7.640245022285658131e-09 1.395802803677243554e-09 1.483527098989353675e-09
1.763981179325810800e+01 7.795175700711523634e-09 7.296551837389589548e-09 1.326725210925540443e-09 1.414444232566441332e-09
1.768981179325810871e+01 7.469216796586455769e-09 6.968246501525169597e-09 1.260880648048296186e-09 1.348564124070280854e-09
1.773981179325810942e+01 7.157926589231498982e-09 6.654643739534562633e-09 1.198113948949992987e-09 1.285739026004600563e-09
1.778981179325811013e+01 6.860626926410879752e-09 6.355088609127850989e-09 1.138263220655705275e-09 1.225827968443090731e-09
1.779936755133699933e+01 6.805352164409619591e-09 6.299385475706244226e-09 1.127149315099900804e-09 1.214698446573450299e-09
1.780892330941588853e+01 6.750563437292456210e-09 6.244168236220631193e-09 1.116138366011261273e-09 1.203669516553533959e-09
1.781847906749477772e+01 6.696254394275140126e-09 6.189432675295197002e-09 1.105227399007020253e-09 1.192740273808706727e-09
1.782803482557366692e+01 6.642421102489401130e-09 6.135174613898502312e-09 1.094415735351275437e-09 1.181909821852078619e-09
1.784409453644936505e+01 6.553008043872058352e-09 6.045050962421649889e-09 1.076467599701490127e-09 1.163927902149617920e-09
1.786015424732506318e+01 6.464908052536863636e-09 5.956244892696048968e-09 1.058794471279091590e-09 1.146218346067076398e-09
1.787621395820076131e+01 6.378101742586472619e-09 5.868737245536822198e-09 1.041392111498405574e-09 1.128777048882788766e-09
1.789227366907645944e+01 6.292570280024120919e-09 5.782509138653818577e-09 1.024256500857132676e-09 1.111599967385944281e-09
1.793132222662331188e+01 6.089808912516735466e-09 5.578072690738199699e-09 9.836805336989125843e-10 1.070912393246820672e-09
1.797037078417016431e+01 5.894214852461277932e-09 5.380830580112114010e-09 9.446027241190645025e-10 1.031707669206845368e-09
1.800941934171701675e+01 5.705535371017809740e-09 5.190530946354472100e-09 9.069693641176189225e-10 9.939320145467142068e-10
1.804846789926386919e+01 5.523527096097414973e-09 5.006930694193384846e-09 8.707290918924188738e-10 9.575335884330766955e-10
1.809846789926386990e+01 5.299838921282180324e-09 4.781245975462854046e-09 8.262801293050744258e-10 9.128581651189313911e-10
1.814846789926387061e+01 5.086228905830349650e-09 4.565688252237732874e-09 7.839341246161088615e-10 8.702584190808234042e-10
1.819846789926387132e+01 4.882245344614116950e-09 4.359805393470607487e-09 7.435952101813779193e-10 8.296383639959175047e-10
1.824846789926387203e+01 4.687454801026523964e-09 4.163165338754492366e-09 7.051712856307981042e-10 7.909064288035575154e-10
1.829846789926387274e+01 4.501442837542719322e-09 3.975355213176435358e-09 6.685757124492099309e-10 7.539752558288001009e-10
1.834846789926387345e+01 4.323814600411171631e-09 3.795980480913317023e-09 6.337272178234860440e-10 7.187615080725252568e-10
1.839846789926387416e+01 4.154191674096908836e-09 3.624664135889052572e-09 6.005467211844551476e-10 6.851856852553036075e-10
1.844846789926387487e+01 3.992210148874710377e-09 3.461045927884766433e-09 5.689561214189501222e-10 6.531719482205432487e-10
1.849846789926387558e+01 3.837523941994569831e-09 3.304781622562194446e-09 5.388825780568573255e-10 6.226479513199936079e-10
1.854846789926387629e+01 3.689807575962554254e-09 3.155542293927009052e-09 5.102619440752739415e-10 5.935446824216432726e-10
1.859846789926387700e+01 3.548749990190120774e-09 3.013013647822093465e-09 4.830330295044119930e-10 5.657963101960030856e-10
1.864846789926387771e+01 3.414040668432029742e-09 2.876895375101366472e-09 4.571243653878279471e-10 5.393400383522664490e-10
1.869846789926387842e+01 3.285371362778950137e-09 2.746900533192951678e-09 4.324562180962809796e-10 5.141159665104287948e-10
1.870846789926387999e+01 3.260348034864532063e-09 2.721612031396013921e-09 4.276763366163711726e-10 5.092139408799362451e-10
1.871846789926388155e+01 3.235555295049203775e-09 2.696555327406433219e-09 4.229454864409738773e-10 5.043584651185789157e-10
1.872846789926388311e+01 3.210986503051056117e-09 2.671728306905341920e-09 4.182587894396449485e-10 4.995490991971315896e-10
1.873846789926388468e+01 3.186640716488771298e-09 2.647128874753021851e-09 4.136169389309350065e-10 4.947854072246136539e-10
1.875846789926388425e+01 3.138614320757048924e-09 2.598604489795841532e-09 4.044724976744004961e-10 4.853933220218871040e-10
1.877846789926388382e+01 3.091462617156816123e-09 2.550965788469199699e-09 3.955108248653124209e-10 4.761788036861897106e-10
1.879846789926388340e+01 3.045170538520255017e-09 2.504196682669065950e-09 3.867285759273146805e-10 4.671385101660686908e-10
1.882615996010807891e+01 2.982467812579225566e-09 2.440846249079093152e-09 3.748579844842290082e-10 4.549028167830519464e-10
1.885385202095227442e+01 2.921342779826018835e-09 2.379091661994774433e-09 3.633154478395358029e-10 4.429863445907563114e-10
1.888154408179646992e+01 2.861752404960540826e-09 2.318892911094712722e-09 3.520927935846277590e-10 4.313808020312663917e-10
1.890923614264066543e+01 2.803657644122769137e-09 2.260210983821972528e-09 3.411824201261196910e-10 4.200781118482965821e-10
1.895029490494713542e+01 2.720193745545707518e-09 2.175914562244209070e-09 3.255636052425708099e-10 4.038603673104994590e-10
1.899135366725360541e+01 2.639814897492403749e-09 2.094749092759763115e-09 3.105886379662175941e-10 3.882663224564497168e-10
1.903241242956007540e+01 2.562405194277514649e-09 2.016598820710497648e-09 2.962333455443945282e-10 3.732720939923571882e-10
1.907347119186654538e+01 2.487852787228530599e-09 1.941352248813210903e-09 2.824744020296504987e-10 3.588547087892910979e-10
1.912347119186654609e+01 2.400767933969994470e-09 1.853485275690955257e-09 2.664923716804668257e-10 3.420447030707618599e-10
1.917347119186654680e+01 2.317574269193222715e-09 1.769579272058989711e-09 2.513233065179018656e-10 3.260191856962101241e-10
1.922347119186654751e+01 2.238094247706042235e-09 1.689456480341009664e-09 2.369299480671381906e-10 3.107416987901945650e-10
1.927347119186654822e+01 2.162157343013541029e-09 1.612947080082735968e-09 2.232760974116549291e-10 2.961774708974892119e-10
1.932347119186654893e+01 2.089600915493615422e-09 1.539888835569392489e-09 2.103278921915820709e-10 2.822933393850106057e-10
1.937347119186654965e+01 2.020270476270295311e-09 1.470126758985854453e-09 1.980538546322024507e-10 2.690576763929874881e-10
1.942347119186655036e+01 1.954017742410009019e-09 1.403512788439089986e-09 1.864230202390327333e-10 2.564403181741131288e-10
1.947347119186655107e+01 1.890699603433617181e-09 1.339905480192032155e-09 1.754042006948672358e-10 2.444124976667555756e-10
1.952347119186655178e+01 1.830180200416610594e-09 1.279169714486267394e-09 1.649683015784685939e-10 2.329467801551765851e-10
1.957347119186655249e+01 1.772332556800827540e-09 1.221176414357967814e-09 1.550902134842183905e-10 2.220170018763995846e-10
1.962347119186655320e+01 1.717035627344001294e-09 1.165802276877370305e-09 1.457461126885666668e-10 2.115982114396617268e-10
1.967347119186655391e+01 1.664168060534123648e-09 1.112929516266897845e-09 1.369075383037305970e-10 2.016666139304444860e-10
1.972347119186655462e+01 1.613609281622372984e-09 1.062445618376670162e-09 1.285425829873654635e-10 1.921995175768829889e-10
1.977347119186655533e+01 1.565255721074558685e-09 1.014243106018871532e-09 1.206319593286063141e-10 1.831752828618317623e-10
1.982347119186655604e+01 1.519030951506716691e-09 9.682193146841294418e-10 1.131793810467291018e-10 1.745732739691877686e-10
1.983347119186655760e+01 1.510031664110965385e-09 9.592672945237433005e-10 1.117409304489831034e-10 1.729017912415947694e-10
1.984347119186655917e+01 1.501108500927089697e-09 9.503977234438778924e-10 1.103155687154544911e-10 1.712462545262870206e-10
1.985347119186656073e+01 1.492262974676178530e-09 9.416098453503220017e-10 1.089053586049990058e-10 1.696065123084118607e-10
1.986347119186656229e+01 1.483496104728026338e-09 9.329029110490925860e-10 1.075118669717270158e-10 1.679824145063174165e-10
1.987347119186656386e+01 1.474807191283201036e-09 9.242761781838106895e-10 1.061349733635893266e-10 1.663738124580655264e-10
1.989096670357664820e+01 1.459789948946926667e-09 9.093739638058514789e-10 1.037646337340371849e-10 1.635963099782798253e-10
1.990846221528673254e+01 1.445002297302159927e-09 8.947111023630170343e-10 1.014409115227749450e-10 1.608650105283329083e-10
1.992595772699681689e+01 1.430440628817335406e-09 8.802837658084203680e-10 9.916317206584247066e-11 1.581791485763662056e-10
1.994345323870690123e+01 1.416102282911686017e-09 8.660881870268608536e-10 9.693166582922038162e-11 1.555379712184797627e-10
1.996094875041698558e+01 1.401983820734303542e-09 8.521206588701726063e-10 9.474582744217801466e-11 1.529407379714585370e-10
1.999656074795162652e+01 1.373908800895460954e-09 8.243792815084006553e-10 9.043310757388248503e-11 1.477868327874482530e-10
2.003217274548626747e+01 1.346697315151418146e-09 7.975376898172394752e-10 8.629711432894765737e-11 1.428060046143284191e-10
2.006778474302090842e+01 1.320320689969395992e-09 7.715668199082294331e-10 8.233173132643575145e-11 1.379924635721148824e-10
2.010339674055554937e+01 1.294751476756340348e-09 7.464385423484833934e-10 7.853132336441278425e-11 1.333406126381428748e-10
2.015339674055555008e+01 1.260162948078522333e-09 7.125279435080788138e-10 7.346241125685475375e-11 1.270718654614566805e-10
2.020339674055555079e+01 1.227040834213182525e-09 6.801523419755764000e-10 6.869074022490002819e-11 1.210968379774103930e-10
2.025339674055555150e+01 1.195316376535680914e-09 6.492425326714123830e-10 6.420095360334553507e-11 1.154018193430704773e-10
2.030339674055555221e+01 1.164924260336316023e-09 6.197324166713520254e-10 5.997854357161221663e-11 1.099737360863730695e-10
2.035339674055555292e+01 1.135801760196049797e-09 5.915588624922216295e-10 5.600955534329338684e-11 1.048001226142588512e-10
2.040339674055555363e+01 1.107889730633186724e-09 5.646615735370709897e-10 5.228089026022857410e-11 9.986909307829628957e-11
2.045339674055555435e+01 1.081131949933694825e-09 5.389829614280373577e-10 4.877983938389679957e-11 9.516931453568968445e-11
2.050339674055555506e+01 1.055474062077207856e-09 5.144680249670924535e-10 4.549372669254107853e-11 9.068998134636893847e-11
2.055339674055555577e+01 1.030864226914865627e-09 4.910642344762223122e-10 4.241062734803027040e-11 8.642079074957627328e-11
2.060339674055555648e+01 1.007253835000402251e-09 4.687214212794861028e-10 3.951997151110640155e-11 8.235191956592297808e-11
