# x xvxv ->  SM  xvxs ->  SM  xsxs ->  SM  xsxv ->  SM 
1.408013018708160979e+00 -1.009181374321650505e+09 -5.236787363428499699e+08 2.526561829046325292e+05 -5.236787363428499699e+08
1.435939603317987867e+00 -1.061276753575557947e+09 -5.542569703575149775e+08 2.710471181916177156e+05 -5.542569703575149775e+08
1.466322498552861564e+00 -1.115811170016717434e+09 -5.824142072471024990e+08 2.931713436868964345e+05 -5.824142072471024990e+08
1.496705393787735261e+00 -1.156206749029539347e+09 -6.023291733267699480e+08 3.127963841329817660e+05 -6.023291733267699480e+08
1.527088289022608958e+00 -1.190107707921795845e+09 -6.183514281738141775e+08 3.316204030781318434e+05 -6.183514281738141775e+08
1.557471184257482655e+00 -1.240958908493233681e+09 -6.460142846492208242e+08 3.549426485440674005e+05 -6.460142846492208242e+08
1.587854079492356352e+00 -1.283335908501260281e+09 -6.687700567012816668e+08 3.770719380614091642e+05 -6.687700567012816668e+08
1.618236974727230049e+00 -1.317687425468419790e+09 -7.096698979707208872e+08 3.898907365697976784e+05 -7.096698979707208872e+08
1.667983708295871281e+00 -1.408540044856182337e+09 -7.283280144790288210e+08 4.473040349366625305e+05 -7.283280144790288210e+08
1.717730441864512514e+00 -1.486286924026838541e+09 -7.673865577748171091e+08 4.946140189125637407e+05 -7.673865577748171091e+08
1.767477175433153747e+00 -1.551384207662974358e+09 -7.984725319516786337e+08 5.419992690172373550e+05 -7.984725319516786337e+08
1.817223909001794979e+00 -1.621721327304821253e+09 -8.327309695594608784e+08 5.955227443810591940e+05 -8.327309695594608784e+08
1.837185556759653782e+00 -1.640792393134801865e+09 -8.419740047618066072e+08 6.150170750474858796e+05 -8.419740047618066072e+08
1.857147204517512584e+00 -1.678046100740601063e+09 -8.600651681506394148e+08 6.424422582460800186e+05 -8.600651681506394148e+08
1.877108852275371387e+00 -1.705625380129942179e+09 -8.733371859927816391e+08 6.672789448990150122e+05 -8.733371859927816391e+08
1.897070500033230189e+00 -1.727414473579295874e+09 -8.836275312673499584e+08 6.910113537311680848e+05 -8.836275312673499584e+08
1.917032147791088992e+00 -1.764841766817413807e+09 -9.021070479196921587e+08 7.223487364141399739e+05 -9.021070479196921587e+08
1.936993795548947794e+00 -1.790055361774228811e+09 -9.138250302330840826e+08 7.504120539523308398e+05 -9.138250302330840826e+08
1.969797732883034058e+00 -1.837301803061901808e+09 -9.473767683765788078e+08 8.005742789140543900e+05 -9.473767683765788078e+08
2.002601670217120322e+00 -1.874045070589404821e+09 -9.540087810131281614e+08 8.453308222341826186e+05 -9.540087810131281614e+08
2.035405607551206586e+00 -1.917379731854281664e+09 -9.763396279096522331e+08 8.750661586428025039e+05 -9.763396279096522331e+08
2.068209544885292850e+00 -1.963532571365262032e+09 -1.010070495129027605e+09 9.049519138775604079e+05 -1.010070495129027605e+09
2.101013482219379114e+00 -2.002955546514443636e+09 -1.020332823423392177e+09 9.364268499593532179e+05 -1.020332823423392177e+09
2.133817419553465378e+00 -2.046778107183757067e+09 -1.051666216154919028e+09 9.671707101240894990e+05 -1.051666216154919028e+09
2.165044093131260450e+00 -2.078159762048103333e+09 -1.049779622936090350e+09 9.973823903061610181e+05 -1.049779622936090350e+09
2.196270766709055522e+00 -2.120623274223357677e+09 -1.089487976072926521e+09 1.026862926171887317e+06 -1.089487976072926521e+09
2.227497440286850594e+00 -2.154604181609217167e+09 -1.093193875631217003e+09 1.059091891820304794e+06 -1.093193875631217003e+09
2.258724113864645666e+00 -2.188188213021049976e+09 -1.103151995519775867e+09 1.090736283473052783e+06 -1.103151995519775867e+09
2.289950787442440738e+00 -2.225634428956506729e+09 -1.125926057426133871e+09 1.123181737569631543e+06 -1.125926057426133871e+09
2.321177461020235810e+00 -2.255331199691786289e+09 -1.130849413211386919e+09 1.155233840786346933e+06 -1.130849413211386919e+09
2.358005630085180826e+00 -2.294883195122875690e+09 -1.150722578353949547e+09 1.194397410280724289e+06 -1.150722578353949547e+09
2.394833799150125841e+00 -2.333145577531603336e+09 -1.168528735509938478e+09 1.234591834030402126e+06 -1.168528735509938478e+09
2.431661968215070857e+00 -2.367959643720613003e+09 -1.181106474564397573e+09 1.275092807741777040e+06 -1.181106474564397573e+09
2.468490137280015873e+00 -2.404278206538473129e+09 -1.200231019629005909e+09 1.316928335003918502e+06 -1.200231019629005909e+09
2.505318306344960888e+00 -2.437965892042883873e+09 -1.213851114356489897e+09 1.359749600543345790e+06 -1.213851114356489897e+09
2.542146475409905904e+00 -2.469263668631057262e+09 -1.225200509862576962e+09 1.403167194036734523e+06 -1.225200509862576962e+09
2.579348831181553336e+00 -2.501873111257952690e+09 -1.241958765090964079e+09 1.448621069140092703e+06 -1.241958765090964079e+09
2.616551186953200769e+00 -2.532010323754591465e+09 -1.253845863983084679e+09 1.495306470789601328e+06 -1.253845863983084679e+09
2.653753542724848202e+00 -2.559655243799462795e+09 -1.263362005303711891e+09 1.542820312922099372e+06 -1.263362005303711891e+09
2.690955898496495635e+00 -2.588068547349870682e+09 -1.277575863115397692e+09 1.592319734716009349e+06 -1.277575863115397692e+09
2.728158254268143068e+00 -2.614073250735359669e+09 -1.287260229318459511e+09 1.643331071451843949e+06 -1.287260229318459511e+09
2.765360610039790501e+00 -2.637793212139310360e+09 -1.295090714458117962e+09 1.695585123565527378e+06 -1.295090714458117962e+09
2.803342205253174235e+00 -2.662500633422739029e+09 -1.307153915898166180e+09 1.751457768205123721e+06 -1.307153915898166180e+09
2.841323800466557969e+00 -2.684945097970247269e+09 -1.315161080176054001e+09 1.809448118922651745e+06 -1.315161080176054001e+09
2.879305395679941704e+00 -2.704847957167578220e+09 -1.320929583629724741e+09 1.869197210999920033e+06 -1.320929583629724741e+09
2.917286990893325438e+00 -2.725209850985156536e+09 -1.330415806267285109e+09 1.932302135819308460e+06 -1.330415806267285109e+09
2.955268586106709172e+00 -2.743306343459688187e+09 -1.336165670486444950e+09 1.998157203621959314e+06 -1.336165670486444950e+09
2.993250181320092906e+00 -2.759152972185609341e+09 -1.340279446047442913e+09 2.053590733996913768e+06 -1.340279446047442913e+09
3.032231828646940297e+00 -2.775185033728731632e+09 -1.347440370503610611e+09 2.086606662025270518e+06 -1.347440370503610611e+09
3.071213475973787688e+00 -2.789429280971375942e+09 -1.351407393184709787e+09 2.119346898253442720e+06 -1.351407393184709787e+09
3.110195123300635078e+00 -2.803253824522934914e+09 -1.359962220955293655e+09 2.151701758060530759e+06 -1.359962220955293655e+09
3.149176770627482469e+00 -2.813409256738074780e+09 -1.356532092543751478e+09 2.183567705636351369e+06 -1.356532092543751478e+09
3.188158417954329860e+00 -2.823692774202198029e+09 -1.360511348006329536e+09 2.215037567042682786e+06 -1.360511348006329536e+09
3.227140065281177250e+00 -2.833860896668094635e+09 -1.372243090212028980e+09 2.245880406104175840e+06 -1.372243090212028980e+09
3.263706906632752425e+00 -2.839609268688017845e+09 -1.365232385073173046e+09 2.275041090334341396e+06 -1.365232385073173046e+09
3.300273747984327599e+00 -2.845755512952988625e+09 -1.368345823402764559e+09 2.303534454152244609e+06 -1.368345823402764559e+09
3.336840589335902774e+00 -2.849149793022895813e+09 -1.361579826557579517e+09 2.331789372031829786e+06 -1.361579826557579517e+09
3.373407430687477948e+00 -2.852628379851984978e+09 -1.361470425233508110e+09 2.359651604196912609e+06 -1.361470425233508110e+09
3.409974272039053123e+00 -2.855515723124878407e+09 -1.364318376813136339e+09 2.387147642829586752e+06 -1.364318376813136339e+09
3.446541113390628297e+00 -2.856275022949088573e+09 -1.359538547691145897e+09 2.414533995983230416e+06 -1.359538547691145897e+09
3.481515632200175236e+00 -2.856785239312068939e+09 -1.359723720531692505e+09 2.440369900873374194e+06 -1.359723720531692505e+09
3.516490151009722176e+00 -2.856344090720511913e+09 -1.359569305849835634e+09 2.465941782006063033e+06 -1.359569305849835634e+09
3.551464669819269115e+00 -2.853396474408192158e+09 -1.349830409517596006e+09 2.491272470025352668e+06 -1.349830409517596006e+09
3.586439188628816055e+00 -2.851439113813290596e+09 -1.353016562877053499e+09 2.516046313330523670e+06 -1.353016562877053499e+09
3.621413707438362994e+00 -2.847329610394601822e+09 -1.344508766095414400e+09 2.541217315256949980e+06 -1.344508766095414400e+09
3.656388226247909934e+00 -2.843269784964400291e+09 -1.343793758764858484e+09 2.565777343494018074e+06 -1.343793758764858484e+09
3.696440806448100691e+00 -2.836825527746124268e+09 -1.335982276213139296e+09 2.594001112669215538e+06 -1.335982276213139296e+09
3.736493386648291448e+00 -2.828866169587621212e+09 -1.326605810862320185e+09 2.621733366423155647e+06 -1.326605810862320185e+09
3.776545966848482205e+00 -2.820532807228382111e+09 -1.320807179935881376e+09 2.649310985040917527e+06 -1.320807179935881376e+09
3.816598547048672962e+00 -2.811653184447368145e+09 -1.317930986322799206e+09 2.676684139383021276e+06 -1.317930986322799206e+09
3.856651127248863720e+00 -2.800814991802482605e+09 -1.307757779062094688e+09 2.704009836008166894e+06 -1.307757779062094688e+09
3.896703707449054477e+00 -2.789869212445498943e+09 -1.302999360575811863e+09 2.731201445642470382e+06 -1.302999360575811863e+09
3.934572436758360325e+00 -2.777335083849556923e+09 -1.290393494000094652e+09 2.756639203806660138e+06 -1.290393494000094652e+09
3.972441166067666174e+00 -2.765358148214170456e+09 -1.287269561243775845e+09 2.780483288922615349e+06 -1.287269561243775845e+09
4.010309895376972023e+00 -2.751819423876583099e+09 -1.275926100467514277e+09 2.783404389431992546e+06 -1.275926100467514277e+09
4.048178624686277871e+00 -2.737760057810988426e+09 -1.269989765927523136e+09 2.784950666866661515e+06 -1.269989765927523136e+09
4.086047353995583720e+00 -2.723143267414147854e+09 -1.258027863547067642e+09 2.786866947577736340e+06 -1.258027863547067642e+09
4.123916083304889568e+00 -2.707463123407322407e+09 -1.250200849645032406e+09 2.786988712448004633e+06 -1.250200849645032406e+09
4.166790166216969737e+00 -2.688924134918435574e+09 -1.235678953640383720e+09 2.787159735914075281e+06 -1.235678953640383720e+09
4.209664249129049907e+00 -2.669809309560769558e+09 -1.224912193919045210e+09 2.786116698011783417e+06 -1.224912193919045210e+09
4.252538332041130076e+00 -2.650090651693068981e+09 -1.215954322626144409e+09 2.784115125615521334e+06 -1.215954322626144409e+09
4.295412414953210245e+00 -2.629223017316989422e+09 -1.202213527711030245e+09 2.781558822000585962e+06 -1.202213527711030245e+09
4.338286497865290414e+00 -2.608007326089977264e+09 -1.192140033175845146e+09 2.778013549312019255e+06 -1.192140033175845146e+09
4.381160580777370583e+00 -2.585529187405395985e+09 -1.176198591091395140e+09 2.773903915293681901e+06 -1.176198591091395140e+09
4.431104678836661925e+00 -2.559023672155899048e+09 -1.162048536354424477e+09 2.768021888759895228e+06 -1.162048536354424477e+09
4.481048776895953267e+00 -2.531679636918100834e+09 -1.147219287999937057e+09 2.761190526840896346e+06 -1.147219287999937057e+09
4.530992874955244609e+00 -2.503778850644896507e+09 -1.134187593923498154e+09 2.753357579088514671e+06 -1.134187593923498154e+09
4.580936973014535951e+00 -2.474578073991491318e+09 -1.115188438030761480e+09 2.744809747940448578e+06 -1.115188438030761480e+09
4.630881071073827293e+00 -2.445141431346116066e+09 -1.100039497821563959e+09 2.735268022714023944e+06 -1.100039497821563959e+09
4.680825169133118635e+00 -2.415025483634009361e+09 -1.083778501578968525e+09 2.724965376781055238e+06 -1.083778501578968525e+09
4.725312885621442582e+00 -2.387831164892273903e+09 -1.070173333535556674e+09 2.715075761036158074e+06 -1.070173333535556674e+09
4.769800602109766530e+00 -2.360150810466337204e+09 -1.055594352949370146e+09 2.704619797698250040e+06 -1.055594352949370146e+09
4.814288318598090477e+00 -2.331947301742053509e+09 -1.039470505048542380e+09 2.693638105412503704e+06 -1.039470505048542380e+09
4.858776035086414424e+00 -2.303777431885009766e+09 -1.027311161181943417e+09 2.681935389980468899e+06 -1.027311161181943417e+09
4.903263751574738372e+00 -2.274964175921463966e+09 -1.010805623748313904e+09 2.669950021219307557e+06 -1.010805623748313904e+09
4.947751468063062319e+00 -2.246139537876469612e+09 -9.974302513082340956e+08 2.657299676942912396e+06 -9.974302513082340956e+08
5.008864286488618589e+00 -2.205751606721810818e+09 -9.742991313321481943e+08 2.626088340337749105e+06 -9.742991313321481943e+08
5.069977104914174859e+00 -2.165356415404417038e+09 -9.580140461727870703e+08 2.590171004094501957e+06 -9.580140461727870703e+08
5.131089923339731129e+00 -2.124635121782610178e+09 -9.380913097251574993e+08 2.554076085716540925e+06 -9.380913097251574993e+08
5.192202741765287399e+00 -2.083307047539803982e+09 -9.123207578495112658e+08 2.517800159278190695e+06 -9.123207578495112658e+08
5.253315560190843669e+00 -2.042090965752911329e+09 -8.921690242431719303e+08 2.480460653841278516e+06 -8.921690242431719303e+08
5.305402212725147670e+00 -2.007072672561885834e+09 -8.773080666796321869e+08 2.448154661071114708e+06 -8.773080666796321869e+08
5.357488865259451671e+00 -1.971629973799336910e+09 -8.577398657861299515e+08 2.415779092933946289e+06 -8.577398657861299515e+08
5.409575517793755672e+00 -1.936450533060805798e+09 -8.415538484578851461e+08 2.382977408502972685e+06 -8.415538484578851461e+08
5.461662170328059673e+00 -1.901235484206314564e+09 -8.245757283145182133e+08 2.349978331314269453e+06 -8.245757283145182133e+08
5.513748822862363674e+00 -1.865827903868579388e+09 -8.048634580948634148e+08 2.316898855060912669e+06 -8.048634580948634148e+08
5.565835475396667675e+00 -1.830829937934957743e+09 -7.890513678731445074e+08 2.283479921648452524e+06 -7.890513678731445074e+08
5.636722916109313530e+00 -1.783310789510553837e+09 -7.663859322373821735e+08 2.237901564128787257e+06 -7.663859322373821735e+08
5.707610356821959385e+00 -1.735913779268091202e+09 -7.420758955154455900e+08 2.192225070548914373e+06 -7.420758955154455900e+08
5.778497797534605240e+00 -1.689061082271743536e+09 -7.201644880076596737e+08 2.146389816497579683e+06 -7.201644880076596737e+08
5.849385238247251095e+00 -1.642579250753850222e+09 -6.979383653151447773e+08 2.100587200481303502e+06 -6.979383653151447773e+08
5.920272678959896950e+00 -1.596649962963277578e+09 -6.767471068480324745e+08 2.054845132832355099e+06 -6.767471068480324745e+08
5.991160119672542805e+00 -1.551069570959415674e+09 -6.543612694232048988e+08 2.004676750876177568e+06 -6.543612694232048988e+08
6.078815137943780478e+00 -1.495713450776817322e+09 -6.285900473183184862e+08 1.939258208458150038e+06 -6.285900473183184862e+08
6.166470156215018150e+00 -1.441223191267241240e+09 -6.028127019769836664e+08 1.874666378684323048e+06 -6.028127019769836664e+08
6.254125174486255823e+00 -1.387712355361399412e+09 -5.747809425639376640e+08 1.811398820845281472e+06 -5.747809425639376640e+08
6.341780192757493495e+00 -1.335370357393367529e+09 -5.542381588882277012e+08 1.748257167566352058e+06 -5.542381588882277012e+08
6.429435211028731167e+00 -1.284099169504883051e+09 -5.296607859858639240e+08 1.686842531883505173e+06 -5.296607859858639240e+08
6.517090229299968840e+00 -1.234018431239497185e+09 -5.063743870458787680e+08 1.626522817276829155e+06 -5.063743870458787680e+08
6.590105072241666306e+00 -1.193325648143620729e+09 -4.896098284278957844e+08 1.577043535425605252e+06 -4.896098284278957844e+08
6.663119915183363773e+00 -1.153354342860827446e+09 -4.701706482926415801e+08 1.528717576517341193e+06 -4.701706482926415801e+08
6.736134758125061239e+00 -1.114369693480413914e+09 -4.537357019753279686e+08 1.481088583597884281e+06 -4.537357019753279686e+08
6.809149601066758706e+00 -1.076190774269491911e+09 -4.360363031805809140e+08 1.434532656792781083e+06 -4.360363031805809140e+08
6.882164444008456172e+00 -1.038996739164226055e+09 -4.205724079707624316e+08 1.388790071011606138e+06 -4.205724079707624316e+08
6.955179286950153639e+00 -1.002637216282805324e+09 -4.042503172299779654e+08 1.343468448535175063e+06 -4.042503172299779654e+08
7.029545415912764383e+00 -9.665463189966726303e+08 -3.883041681477429271e+08 1.295871447901335312e+06 -3.883041681477429271e+08
7.103911544875375128e+00 -9.314133967303645611e+08 -3.731818080414400101e+08 1.249468647061981959e+06 -3.731818080414400101e+08
7.178277673837985873e+00 -8.971966607808822393e+08 -3.579893789130840898e+08 1.204329643177882768e+06 -3.579893789130840898e+08
7.252643802800596617e+00 -8.639182220075827837e+08 -3.435156369331287742e+08 1.160365308197339531e+06 -3.435156369331287742e+08
7.327009931763207362e+00 -8.315951934415576458e+08 -3.297786262002969980e+08 1.117602750609892188e+06 -3.297786262002969980e+08
7.401376060725818107e+00 -8.001728345645343065e+08 -3.160302247436375618e+08 1.076076424028635724e+06 -3.160302247436375618e+08
7.474342669608327050e+00 -7.702448486789764166e+08 -3.031993135071159005e+08 1.036471672692183871e+06 -3.031993135071159005e+08
7.547309278490835993e+00 -7.411686174630423784e+08 -2.903012398405795097e+08 9.980463688598459121e+05 -2.903012398405795097e+08
7.620275887373344936e+00 -7.130150110258917809e+08 -2.789685144222137928e+08 9.606548842806252651e+05 -2.789685144222137928e+08
7.693242496255853879e+00 -6.856771496696226597e+08 -2.672561621297676563e+08 9.244376407947299303e+05 -2.672561621297676563e+08
7.766209105138362823e+00 -6.591876582699241638e+08 -2.560638280352736413e+08 8.893070361107614590e+05 -2.560638280352736413e+08
7.839175714020871766e+00 -6.335117955259016752e+08 -2.449292723334880471e+08 8.552875488257142715e+05 -2.449292723334880471e+08
7.907573447525662047e+00 -6.102247405811978579e+08 -2.356306131048431098e+08 8.243061222325486597e+05 -2.356306131048431098e+08
7.975971181030452328e+00 -5.876190499671833515e+08 -2.261532778004036248e+08 7.935507596772835823e+05 -2.261532778004036248e+08
8.044368914535242610e+00 -5.656885418815969229e+08 -2.167019103917817771e+08 7.634274421299716923e+05 -2.167019103917817771e+08
8.112766648040032891e+00 -5.444754766982522011e+08 -2.081093933141848743e+08 7.342407282377484953e+05 -2.081093933141848743e+08
8.181164381544823172e+00 -5.239195474098536968e+08 -1.997892873394055963e+08 7.059869830182760488e+05 -1.997892873394055963e+08
8.249562115049613453e+00 -5.040106494736931324e+08 -1.915622937602404952e+08 6.786767277715203818e+05 -1.915622937602404952e+08
8.324256603690516343e+00 -4.829908524079283476e+08 -1.826720718019141257e+08 6.499041879282330628e+05 -1.826720718019141257e+08
8.398951092331419233e+00 -4.627297884328235388e+08 -1.744299232156784534e+08 6.221534843523204327e+05 -1.744299232156784534e+08
8.473645580972322122e+00 -4.432106198715514541e+08 -1.667733920600369275e+08 5.954106455781230470e+05 -1.667733920600369275e+08
8.548340069613225012e+00 -4.243856223448216915e+08 -1.590974051522880793e+08 5.696890016015561996e+05 -1.590974051522880793e+08
8.623034558254127901e+00 -4.062549475674421787e+08 -1.517842442623216510e+08 5.449302218528906815e+05 -1.517842442623216510e+08
8.697729046895030791e+00 -3.887912000787785649e+08 -1.446328527584128678e+08 5.211275120958004263e+05 -1.446328527584128678e+08
8.770415151334139736e+00 -3.724411412911062837e+08 -1.382670444613493383e+08 4.988186826987531385e+05 -1.382670444613493383e+08
8.843101255773248681e+00 -3.566844055259258151e+08 -1.319587125159281790e+08 4.773668966226591147e+05 -1.319587125159281790e+08
8.915787360212357626e+00 -3.415077903259298205e+08 -1.257736835975502878e+08 4.567412759715768043e+05 -1.257736835975502878e+08
8.988473464651466571e+00 -3.269134184586227536e+08 -1.200817687201712579e+08 4.364975726561141782e+05 -1.200817687201712579e+08
9.000000000000000000e+00 -3.246466685417090654e+08 -1.191925192530410439e+08 4.333544833092756453e+05 -1.191925192530410439e+08
9.000000000000000000e+00 -3.246466685417090654e+08 -1.191925192530410439e+08 4.333544833092756453e+05 -1.191925192530410439e+08
9.000000656249993014e+00 -3.246927702161750793e+08 -1.213614644412360191e+08 4.331124654564678785e+05 -1.213614644412360191e+08
9.000001312499986028e+00 -3.254574185435663462e+08 -1.574273456038480401e+08 4.290857192675684346e+05 -1.574273456038480401e+08
9.000001416074161043e+00 -3.252854333384633064e+08 -1.493134177807532847e+08 4.299916877340570791e+05 -1.493134177807532847e+08
9.000001519648336057e+00 -3.250832801585558653e+08 -1.397763748126407862e+08 4.310565515642971732e+05 -1.397763748126407862e+08
9.000001638757419542e+00 -3.248906020214963555e+08 -1.306862032923190594e+08 4.320715230988857220e+05 -1.306862032923190594e+08
9.000001757866503027e+00 -3.247772677643553019e+08 -1.253389784209853709e+08 4.326685810125468997e+05 -1.253389784209853709e+08
9.000001876975586512e+00 -3.247218480291587114e+08 -1.227238021305447072e+08 4.329605956234983751e+05 -1.227238021305447072e+08
9.000001996084204592e+00 -3.246921556288666129e+08 -1.213222903608424813e+08 4.331170999025110505e+05 -1.213222903608424813e+08
9.000002115192822671e+00 -3.246741004429870248e+08 -1.204697656604697853e+08 4.332123072889925097e+05 -1.204697656604697853e+08
9.000002234301440751e+00 -3.246632458966975808e+08 -1.199569389982289225e+08 4.332695856468969723e+05 -1.199569389982289225e+08
9.000002353410518907e+00 -3.246570730251795650e+08 -1.196649805096694976e+08 4.333022027944874717e+05 -1.196649805096694976e+08
9.000002472519597063e+00 -3.246536140199136138e+08 -1.195010625970447510e+08 4.333205232564963517e+05 -1.195010625970447510e+08
9.000002591628675219e+00 -3.246516398297660351e+08 -1.194072031012858599e+08 4.333310210027802968e+05 -1.194072031012858599e+08
9.000002710737389222e+00 -3.246505013216816187e+08 -1.193527874785654247e+08 4.333371140535305603e+05 -1.193527874785654247e+08
9.000002829846103225e+00 -3.246498504598574042e+08 -1.193213890764562190e+08 4.333406367873557610e+05 -1.193213890764562190e+08
9.000002948954817228e+00 -3.246494833285639286e+08 -1.193033911290639043e+08 4.333426628264950705e+05 -1.193033911290639043e+08
9.000003068062552458e+00 -3.246492785929041505e+08 -1.192930722431133240e+08 4.333438309621104272e+05 -1.192930722431133240e+08
9.000003187170287688e+00 -3.246491664155443907e+08 -1.192871370874283463e+08 4.333445090989649761e+05 -1.192871370874283463e+08
9.000003306278022919e+00 -3.246491072027316689e+08 -1.192837152880070806e+08 4.333449061813601293e+05 -1.192837152880070806e+08
9.000003425376352340e+00 -3.246490783520443439e+08 -1.192817434945711195e+08 4.333451408452518517e+05 -1.192817434945711195e+08
9.000003544474681760e+00 -3.246490668186845183e+08 -1.192806035853327513e+08 4.333452821935250540e+05 -1.192806035853327513e+08
9.000003782671338826e+00 -3.246490649960680008e+08 -1.192793738393811882e+08 4.333454462283571484e+05 -1.192793738393811882e+08
